Filename,seq,seq_id,Label,part,word,sentence,before,after,dur_mod,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,issue
karuk-2012-10-20-vs-4_C_42.mat,upu,26,P,C,voonupuk,iikam voonupuk,UH0,UH0,101.13800000000003,892.552,993.69,133.754,134.15200000000002,133.414,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,133.167,354.329,280.726,239.226,227.47400000000002,216.769,274.559,361.50199999999995,428.19599999999997,403.353,390.885,388.853,394.036,404.265,415.852,419.935,378.309,349.095,373.685,406.97900000000004,401.24800000000005,334.079,1248.835,901.7,918.27,1051.3210000000001,943.08,862.127,1124.488,2281.8579999999997,1286.252,1281.862,1247.537,1237.927,1363.624,1246.427,1232.721,1352.895,1381.651,1383.895,1417.601,1475.392,1104.14,2823.2340000000004,2633.613,2718.2540000000004,2760.0290000000005,2797.895,2793.5409999999997,2961.8509999999997,3260.788,2831.5409999999997,2861.8309999999997,2918.315,2827.261,2880.1259999999997,2833.813,2801.862,2655.2470000000003,2596.08,2706.222,2893.8979999999997,3046.969,2839.4120000000003,101.13800000000003,none
karuk-2012-10-20-vs-4_C_42.mat,upu,26,UH0,V2,voonupuk,iikam voonupuk,P,K,89.63199999999983,993.69,1083.322,47.931999999999995,48.0,48.068999999999996,48.141000000000005,48.103,48.093,48.053000000000004,47.513999999999996,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,47.068000000000005,374.92199999999997,336.194,374.289,414.63199999999995,413.115,408.434,443.721,460.19800000000004,415.039,339.965,340.25,362.066,360.681,366.38,380.72,381.159,402.681,395.545,353.506,313.473,244.71599999999998,986.008,987.293,967.1410000000001,975.332,987.107,971.828,970.2439999999999,983.4760000000001,993.192,984.26,946.914,937.561,963.54,971.794,979.927,980.2439999999999,996.5889999999999,1019.2660000000001,1025.778,1030.933,1040.59,2672.722,2607.053,2569.488,2582.911,2567.885,2577.21,2788.972,2732.86,2704.9840000000004,2838.1620000000003,2871.4709999999995,2725.946,2647.136,2552.806,2474.685,2430.625,2410.07,2462.014,2769.188,3096.613,3008.993,89.63199999999983,none
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,UH0,V1,kuxuriha,iimkun ta kuxuriha,K,HH,102.93200000000002,1567.22,1670.152,183.62599999999998,209.547,209.24,206.07299999999998,199.456,192.283,186.49099999999999,185.169,184.97799999999998,181.595,181.299,180.954,180.94299999999998,179.41400000000002,178.94,177.447,175.5,172.896,171.808,169.222,166.528,390.705,238.15400000000002,290.952,345.74800000000005,378.775,392.505,403.01599999999996,402.72,409.18699999999995,436.212,450.26300000000003,453.99300000000005,457.48400000000004,464.99800000000005,469.87199999999996,460.599,438.124,404.409,367.87699999999995,323.865,260.284,996.444,1089.866,1080.339,1035.365,1008.0269999999999,999.5139999999999,1008.413,989.573,972.919,983.49,981.216,986.09,976.5110000000001,971.825,988.846,1000.0980000000001,993.9169999999999,977.803,971.952,958.568,939.025,2678.288,3004.32,2580.385,2486.337,2579.545,2568.041,2583.153,2593.2960000000003,2639.548,2724.114,2740.748,2738.316,2697.4629999999997,2665.583,2693.4790000000003,2641.6620000000003,2603.709,2656.675,3093.929,2787.48,2527.574,102.93200000000002,none
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,HH,C,kuxuriha,iimkun ta kuxuriha,UH0,UH0,203.15199999999982,1670.152,1873.3039999999999,169.142,163.36,155.38,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,152.296,187.77900000000002,187.572,783.49,457.467,765.155,701.243,687.571,669.565,763.045,847.895,813.4580000000001,847.845,871.7260000000001,856.395,862.3939999999999,923.21,905.698,814.997,782.1310000000001,900.64,939.41,938.453,373.44699999999995,1047.381,1361.616,958.268,939.689,954.8480000000001,1103.104,1041.513,990.785,994.545,942.437,990.097,1156.4389999999999,1096.692,1123.5739999999998,1063.572,1066.138,1063.756,957.654,1097.805,1086.558,951.52,2755.075,2798.409,2902.355,3324.3709999999996,2831.7140000000004,2987.765,2907.39,3025.699,3050.6259999999997,2941.7929999999997,2907.627,2853.461,2819.514,2589.5,2511.334,2565.554,2531.1479999999997,2441.853,2350.297,2321.3579999999997,2370.723,203.15199999999982,none
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,UH0,V2,kuxuriha,iimkun ta kuxuriha,HH,R,145.62700000000018,1873.3039999999999,2018.931,186.803,208.75099999999998,213.607,204.014,199.565,196.083,192.149,188.388,184.227,181.94,182.003,182.842,183.252,183.00400000000002,181.84799999999998,181.205,179.731,177.639,175.21900000000002,171.87599999999998,168.457,404.522,357.189,404.089,404.57199999999995,402.671,400.87300000000005,400.374,403.93199999999996,408.089,405.587,403.18,406.551,410.861,419.35900000000004,426.952,428.476,430.191,415.124,408.353,394.478,371.68199999999996,1138.6860000000001,906.993,952.315,979.69,977.4169999999999,980.2739999999999,1030.1,1067.514,1081.887,1091.2939999999999,1100.532,1110.3039999999999,1134.785,1196.347,1248.208,1295.015,1336.558,1356.99,1364.58,1330.575,1256.146,2698.055,2718.739,2887.191,2865.066,2811.905,2767.321,2868.4759999999997,3125.2209999999995,3393.375,2822.1440000000002,2690.07,2614.587,2575.596,2573.081,2545.901,2512.529,2488.633,2466.406,2404.811,2392.3360000000002,2435.699,145.62700000000018,none
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,UH0,V1,kuxuriha,ta kuxuriha hum,K,HH,86.45700000000011,516.6569999999999,603.114,177.58900000000003,209.25599999999997,206.472,201.003,191.952,183.011,175.114,171.69,170.343,169.572,169.294,169.44,170.041,170.60299999999998,171.09799999999998,171.48,171.607,171.17700000000002,170.65,169.791,168.25799999999998,424.463,337.289,372.582,400.05400000000003,417.199,432.906,445.056,459.17800000000005,464.12800000000004,457.756,457.399,458.93,457.13699999999994,451.98699999999997,445.75199999999995,438.26099999999997,431.009,419.208,398.345,371.949,382.335,983.1410000000001,949.9830000000001,961.8589999999999,967.4830000000001,947.574,953.34,982.49,1000.194,996.145,983.07,974.9069999999999,983.765,1001.337,1007.1339999999999,1006.305,1002.072,991.68,983.88,977.183,981.817,1004.5939999999999,2917.792,2915.179,2979.138,2898.199,2877.6020000000003,2876.623,2882.7859999999996,2894.486,2925.708,2995.611,3010.1609999999996,2991.158,2966.153,2946.1459999999997,2938.8740000000003,2950.4190000000003,3011.954,3032.065,3010.663,2796.196,2528.343,86.45700000000011,none
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,HH,C,kuxuriha,ta kuxuriha hum,UH0,UH0,157.71399999999994,603.114,760.828,357.38,165.826,163.36,163.36,443.033,442.589,450.324,467.715,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,479.39300000000003,725.237,539.68,737.4639999999999,870.331,807.69,725.607,719.76,760.191,800.709,800.607,708.049,657.687,777.255,881.493,834.6569999999999,823.284,785.676,695.284,638.879,643.318,341.62,1024.157,1062.779,1054.8210000000001,1132.256,973.3430000000001,954.664,974.885,968.926,912.617,918.9730000000001,959.814,1008.2230000000001,1093.001,1220.5639999999999,1197.5510000000002,1123.432,964.209,979.768,959.5239999999999,1013.846,1029.117,3029.827,2433.178,2640.885,3371.908,3009.03,2425.594,3027.8759999999997,3196.663,3360.7270000000003,3464.3520000000003,3283.345,3243.1240000000003,3039.452,3376.362,3098.0490000000004,3499.492,3463.375,2682.513,2670.744,2673.763,2719.389,157.71399999999994,none
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,UH0,V2,kuxuriha,ta kuxuriha hum,HH,R,94.00700000000006,760.828,854.835,202.518,222.678,226.5,222.945,216.328,211.797,209.15099999999998,207.11,205.46900000000002,203.72099999999998,201.537,198.77900000000002,196.15099999999998,194.063,192.497,191.90599999999998,191.722,191.61599999999999,191.15200000000002,190.622,189.679,430.944,351.60400000000004,385.73900000000003,410.871,417.041,417.295,420.315,424.125,427.004,430.967,436.214,437.714,440.543,448.5,456.902,467.145,473.245,467.004,456.57300000000004,441.425,421.119,1124.484,907.937,920.7339999999999,965.633,1005.314,1018.06,1024.8410000000001,1029.022,1032.0410000000002,1063.555,1122.819,1149.762,1159.492,1170.5710000000001,1193.647,1234.415,1280.437,1308.307,1316.558,1307.463,1272.885,2793.292,2829.559,3181.6490000000003,2949.0609999999997,2916.04,2917.952,2906.008,2870.183,2846.522,2856.16,2851.736,2856.54,2799.042,2706.6009999999997,2678.571,2663.074,2655.3979999999997,2658.0609999999997,2641.014,2615.821,2608.937,94.00700000000006,none
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,UH0,V1,nupuunvi,chimi nupuunvi,N,P,46.468000000000075,469.275,515.743,195.8,194.56799999999998,196.97400000000002,198.011,197.797,197.78599999999997,197.96,198.071,198.158,198.157,197.954,197.442,197.243,195.812,195.03400000000002,194.96599999999998,194.558,193.65,192.74,191.75900000000001,190.48,336.57199999999995,335.98,364.85900000000004,385.36300000000006,400.224,405.92199999999997,404.085,394.776,380.98900000000003,369.596,357.719,348.135,341.48,333.86,319.267,296.464,271.758,257.147,258.498,260.599,271.998,1126.134,1431.514,1363.243,1333.2820000000002,1295.673,1250.368,1204.708,1143.22,1092.827,1068.954,1054.438,1046.348,1038.363,1022.895,982.1439999999999,915.4910000000001,858.972,871.6469999999999,1009.824,1132.5539999999999,1225.68,2453.94,2143.373,2139.064,2152.496,2198.002,2286.6420000000003,2386.3520000000003,2479.4570000000003,2497.959,2489.197,2499.1620000000003,2510.3720000000003,2500.345,2481.703,2489.089,2600.55,2692.62,2664.555,2644.368,2641.475,2647.631,46.468000000000075,none
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,P,C,nupuunvi,chimi nupuunvi,UH0,UW1,196.413,515.743,712.1560000000001,193.122,190.864,192.97799999999998,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,194.05900000000003,214.172,592.446,371.78,582.464,597.321,493.444,467.092,446.25,440.556,452.57800000000003,527.62,466.986,453.96,580.765,498.694,1002.677,1380.7079999999999,847.007,276.24,738.3910000000001,658.145,531.51,1892.335,1886.006,2157.507,1713.783,1569.6979999999999,1838.9589999999998,2104.451,1695.5120000000002,1715.305,1644.7160000000001,1688.6629999999998,1776.4679999999998,1944.257,1933.8210000000001,2342.683,2498.53,2161.937,1834.622,1845.9379999999999,1652.385,1843.525,2925.651,2818.815,2971.0159999999996,2409.052,2512.005,2776.998,2821.927,2511.736,2893.888,2827.9790000000003,2648.453,2819.261,3388.085,2882.2090000000003,3532.238,3493.933,3147.552,3299.735,3067.296,2691.95,2984.83,196.413,none
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,UW1,V2,nupuunvi,chimi nupuunvi,P,N,213.2109999999999,712.1560000000001,925.367,137.38,203.204,168.199,160.984,157.32,151.433,145.265,142.267,139.73,137.05,134.359,132.168,130.991,129.711,127.446,125.17,123.87299999999999,122.559,120.931,120.088,66.266,373.855,396.124,390.278,374.444,359.31199999999995,353.75199999999995,365.847,372.975,358.267,351.76199999999994,344.36400000000003,345.723,351.412,351.99,361.031,369.131,375.35900000000004,384.98400000000004,408.042,425.966,433.89,843.471,987.6510000000001,820.0039999999999,804.3789999999999,820.1360000000001,839.987,822.6489999999999,824.666,820.062,806.01,803.454,794.052,782.323,769.1569999999999,776.388,823.512,851.86,863.534,907.817,940.627,989.7739999999999,2550.705,2545.6910000000003,2578.427,2630.12,2628.952,2592.474,2621.946,2622.386,2564.6020000000003,2548.498,2547.232,2538.08,2527.02,2519.11,2529.072,2541.177,2511.78,2528.469,2538.367,2498.3089999999997,2401.29,213.2109999999999,none
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,UH0,V1,nupuunvi,chi nupuunvi,N,P,67.27900000000005,488.67699999999996,555.956,180.213,170.382,171.62900000000002,172.635,173.67700000000002,174.804,176.02,176.96099999999998,177.972,179.43400000000003,180.865,182.485,183.614,184.37400000000002,184.989,185.33700000000002,185.505,185.696,186.00799999999998,186.041,185.41,381.475,390.631,405.914,417.944,426.301,434.358,446.267,452.264,447.505,438.175,431.38599999999997,426.531,422.481,417.278,400.13300000000004,359.50199999999995,310.97,270.285,243.275,212.304,278.25,1275.503,1633.807,1624.339,1613.1729999999998,1599.204,1582.489,1553.004,1501.021,1421.781,1333.8410000000001,1270.817,1221.3339999999998,1178.01,1128.578,1043.172,954.926,911.998,901.813,892.64,849.8960000000001,1263.994,2615.52,2565.389,2586.859,2607.019,2520.236,2401.616,2636.658,2670.0820000000003,2675.8520000000003,2475.508,2368.475,2449.118,2792.8709999999996,2876.698,2819.0609999999997,2778.298,2647.6420000000003,2441.97,2465.238,2544.534,2835.239,67.27900000000005,none
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,P,C,nupuunvi,chi nupuunvi,UH0,UW1,228.3979999999999,555.956,784.3539999999999,184.576,184.074,181.422,183.49900000000002,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,187.169,210.046,525.55,370.42800000000005,232.628,418.59,542.81,511.764,521.281,524.8330000000001,506.584,533.254,522.59,520.158,739.82,406.286,441.04699999999997,481.686,536.457,747.4839999999999,926.3910000000001,677.798,518.447,1803.241,1401.849,1012.755,1110.753,1466.521,1619.6429999999998,1791.408,2079.256,1859.451,1916.4289999999999,1782.644,1764.922,2247.0389999999998,1918.184,2064.822,2125.8289999999997,2315.611,2268.437,2068.964,1821.279,1529.7479999999998,2959.215,3109.135,2537.393,2511.05,2776.031,2657.7990000000004,2708.8920000000003,3093.887,3210.9109999999996,3064.255,3096.173,3045.96,3086.683,2774.008,2997.695,2803.005,3322.0240000000003,3577.8759999999997,3111.9120000000003,2745.309,3003.4320000000002,228.3979999999999,none
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,UW1,V2,nupuunvi,chi nupuunvi,P,N,260.0300000000001,784.3539999999999,1044.384,147.495,201.005,169.485,164.10299999999998,159.40200000000002,155.33,152.70600000000002,149.96200000000002,146.678,143.72899999999998,141.542,140.27100000000002,140.056,140.415,139.609,137.882,136.03,134.22299999999998,132.576,131.687,130.938,359.55,393.774,406.75800000000004,395.369,383.19199999999995,369.892,352.874,349.25300000000004,350.49199999999996,344.477,323.986,325.601,323.995,324.7,331.835,346.236,362.57099999999997,378.89,377.791,377.105,371.624,858.059,856.3580000000001,834.485,854.681,900.8710000000001,913.0210000000001,897.937,881.434,863.295,840.034,829.345,825.6469999999999,827.51,827.997,823.8910000000001,817.6289999999999,815.79,827.8810000000001,869.452,903.775,945.2080000000001,2752.005,2741.522,2772.475,2768.507,2694.798,2806.611,2741.147,2769.55,2775.736,2828.15,3204.1259999999997,2926.027,2575.5660000000003,2662.847,2676.802,2593.609,2696.389,2875.2540000000004,2785.1690000000003,2619.165,2541.045,260.0300000000001,none
karuk-2015-04-18-vs-4_21.mat,iiki,31,IY1,V1,keevniikich,naa vura kunish keevniikich,N,K,172.26699999999983,2260.881,2433.1479999999997,133.97299999999998,142.286,139.959,135.944,132.255,131.209,130.74200000000002,131.41,132.113,133.088,134.01,134.094,133.739,133.47799999999998,133.405,133.19799999999998,132.984,133.191,133.753,134.23,134.154,313.218,328.32,325.33,326.638,332.708,349.44199999999995,341.81300000000005,327.26099999999997,314.801,314.259,320.551,322.615,310.315,307.464,307.48900000000003,303.60900000000004,295.282,288.949,286.538,282.901,277.552,2217.542,2042.056,2105.394,2122.95,2164.6479999999997,2186.7670000000003,2203.118,2223.26,2218.032,2223.036,2255.239,2268.199,2272.379,2273.094,2266.786,2254.165,2248.2329999999997,2251.2929999999997,2242.699,2256.9829999999997,2278.974,2974.0759999999996,2616.205,2714.638,2761.708,2821.328,2852.42,2858.241,2880.685,2899.835,2933.7929999999997,2924.7340000000004,2948.906,2987.405,2997.4590000000003,2996.8909999999996,2949.715,3054.2,3289.9840000000004,3391.139,3372.258,3233.1059999999998,172.26699999999983,none
karuk-2015-04-18-vs-4_21.mat,iiki,31,K,C,keevniikich,naa vura kunish keevniikich,IY1,IH0,125.39200000000028,2433.1479999999997,2558.54,132.804,133.499,132.378,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,132.12,537.735,255.016,242.578,271.336,279.39099999999996,278.457,288.019,296.969,871.823,1063.195,279.441,266.565,272.22,286.312,860.561,1273.753,1111.9669999999999,723.6460000000001,519.659,612.966,670.065,2003.21,2132.538,2237.4539999999997,2132.822,1991.5510000000002,1820.4289999999999,1734.142,1629.134,2097.8360000000002,2490.819,2103.126,1867.0629999999999,1745.408,1917.7160000000001,2283.545,2046.2420000000002,2058.069,1826.967,1862.12,2027.2720000000002,1993.075,2947.364,2967.1940000000004,2657.4629999999997,2685.855,2845.176,2800.663,2791.687,2757.365,3268.775,3717.532,3338.991,2691.2709999999997,2856.5559999999996,2895.562,3472.079,2923.14,2860.77,2753.777,2807.3909999999996,2904.9309999999996,2837.86,125.39200000000028,none
karuk-2015-04-18-vs-4_21.mat,iiki,31,IH0,V2,keevniikich,naa vura kunish keevniikich,K,CH,78.12099999999964,2558.54,2636.6609999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.363,647.567,641.026,631.512,714.47,1105.615,1205.545,1167.8110000000001,846.2289999999999,714.798,758.8660000000001,766.915,754.725,793.077,926.041,1344.01,1313.851,760.618,805.056,833.125,911.551,1996.13,1897.63,1944.239,1981.11,2026.6789999999999,2195.561,2323.607,2211.9829999999997,2012.497,1989.035,2006.8410000000001,1965.431,1905.9289999999999,1901.1660000000002,1917.855,1849.336,2061.88,1856.0639999999999,1923.139,1945.9479999999999,1934.6570000000002,2873.446,2771.468,2799.6259999999997,2878.1890000000003,2989.7929999999997,3081.579,3035.509,2923.6420000000003,2864.2940000000003,2844.2859999999996,2815.0759999999996,2764.486,2741.882,2758.533,2802.462,2809.8720000000003,3204.384,2736.1690000000003,2796.991,2839.815,2854.012,78.12099999999964,none
karuk-2015-04-18-vs-4_41.mat,ufu,32,UH0,V1,tufurathfip,karu puxich tufurathfip,T,F,84.69299999999998,908.461,993.154,130.444,68.657,68.559,68.652,68.902,69.024,68.749,68.74600000000001,68.992,68.993,121.426,200.81099999999998,201.726,203.498,197.942,191.174,182.56599999999997,174.292,167.796,165.998,162.161,355.496,319.483,339.194,345.10699999999997,340.704,349.251,358.25199999999995,354.944,342.352,337.06300000000005,353.478,361.958,369.255,392.85900000000004,414.269,421.909,427.037,403.66,324.906,285.724,295.36,1567.0839999999998,1582.114,1502.112,1498.9560000000001,1533.9460000000001,1559.783,1562.495,1560.378,1564.116,1574.2420000000002,1604.132,1626.43,1605.236,1561.638,1530.809,1503.8629999999998,1495.537,1540.088,1616.309,1646.4620000000002,1640.308,2293.654,2286.7270000000003,2306.435,2318.519,2338.936,2345.825,2333.657,2318.8320000000003,2325.633,2335.4120000000003,2300.139,2295.531,2296.859,2267.445,2258.6820000000002,2284.83,2333.942,2344.792,2273.159,2127.2960000000003,2179.47,84.69299999999998,none
karuk-2015-04-18-vs-4_41.mat,ufu,32,F,C,tufurathfip,karu puxich tufurathfip,UH0,UH0,129.87300000000005,993.154,1123.027,171.484,162.924,164.165,161.875,163.467,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,169.62099999999998,247.572,1202.115,257.199,383.163,1602.5639999999999,1680.356,1632.777,993.034,1346.234,1108.018,969.216,1301.4769999999999,1624.356,1586.912,1283.237,1181.627,1200.524,1351.0720000000001,1432.1670000000001,1417.194,1459.014,478.231,1969.023,1675.514,1791.6789999999999,2382.356,2347.6420000000003,2305.02,1630.537,1981.5639999999999,2006.8220000000001,1590.626,1911.3370000000002,2196.886,2205.98,1687.711,1908.019,1843.415,1874.9589999999998,2071.725,2153.015,2186.16,1662.243,2850.4159999999997,2322.221,2618.848,4131.181,3902.304,2521.17,2338.272,2392.856,3069.1009999999997,2298.062,3276.4240000000004,3444.664,2856.361,2474.938,2501.107,2455.84,2616.9770000000003,3053.647,3135.776,3316.784,2442.183,129.87300000000005,none
karuk-2015-04-18-vs-4_41.mat,ufu,32,UH0,V2,tufurathfip,karu puxich tufurathfip,F,R,100.62699999999995,1123.027,1223.654,199.38099999999997,250.61700000000002,250.25099999999998,231.622,218.766,208.328,201.918,197.553,193.982,191.46,189.07299999999998,187.22299999999998,185.502,184.41099999999997,183.886,184.263,185.023,185.678,185.80700000000002,185.513,184.972,394.042,344.79900000000004,371.30300000000005,376.598,391.94699999999995,399.374,401.05199999999996,399.589,395.185,392.352,389.89,391.866,396.642,400.361,403.147,405.659,407.48,407.194,405.916,403.103,400.51599999999996,1159.347,1379.22,1082.8239999999998,1018.674,1004.922,981.0060000000001,992.738,1030.933,1070.4189999999999,1090.601,1093.0639999999999,1107.141,1134.132,1185.502,1236.653,1273.17,1295.428,1300.205,1294.0739999999998,1282.5539999999999,1268.114,2360.7070000000003,2139.62,2186.45,2244.468,2372.199,2414.722,2410.966,2422.742,2427.408,2433.4179999999997,2425.339,2398.87,2393.4539999999997,2361.2110000000002,2354.3320000000003,2384.7729999999997,2393.331,2388.061,2369.821,2372.084,2338.749,100.62699999999995,none
karuk-2015-04-18-vs-4_44.mat,ikii,33,IH0,V1,ikiich,ikiich pamiqavansa teexviphuunish,sil,K,77.71100000000013,776.64,854.3510000000001,190.38,190.38,212.623,215.362,214.06900000000002,209.18099999999998,212.71,208.13099999999997,202.204,190.81,189.857,189.016,181.77900000000002,180.52700000000002,179.821,178.101,175.378,172.96400000000003,171.611,170.22299999999998,168.42700000000002,262.716,276.393,285.33799999999997,293.849,301.916,310.665,315.62,293.205,263.139,252.507,261.744,284.2,290.198,271.01599999999996,251.334,229.044,216.53799999999998,216.954,216.72400000000002,213.69099999999997,209.148,2121.925,2067.4120000000003,2072.554,2072.5,2084.882,2109.956,2114.59,2117.098,2119.987,2127.4320000000002,2131.627,2110.234,2106.014,2169.751,2235.368,2271.59,2277.411,2259.223,2231.916,1929.57,1848.3370000000002,3097.888,3215.353,3084.17,3063.972,3230.208,3275.618,3106.474,2981.741,2921.145,2911.17,2911.864,2869.3579999999997,2939.571,3182.8,3293.215,3326.5840000000003,3454.745,3589.677,3547.9440000000004,2839.4829999999997,2184.014,77.71100000000013,none
karuk-2015-04-18-vs-4_44.mat,ikii,33,K,C,ikiich,ikiich pamiqavansa teexviphuunish,IH0,IY1,143.96199999999988,854.3510000000001,998.313,166.007,167.548,165.1,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,160.83100000000002,792.809,384.338,807.181,965.794,1348.497,1141.776,316.39,307.118,234.148,870.576,975.7810000000001,953.722,1070.235,1023.9110000000001,1064.664,907.395,1029.7269999999999,1051.74,858.22,534.144,283.994,2071.104,2026.5439999999999,2161.166,2207.9970000000003,2568.547,2623.086,1940.566,1922.735,1595.5410000000002,2149.3579999999997,2143.762,2245.896,2063.882,2089.175,2189.493,2050.405,2011.81,1900.6229999999998,1782.621,1865.9560000000001,2010.3010000000002,3093.982,2637.677,3240.49,3403.651,3803.663,3331.595,2515.237,2586.754,2817.012,3347.469,3414.446,3057.11,3175.175,3360.0609999999997,3344.2729999999997,3390.809,3291.034,2922.737,2818.942,2781.8109999999997,2931.429,143.96199999999988,none
karuk-2015-04-18-vs-4_44.mat,ikii,33,IY1,V2,ikiich,ikiich pamiqavansa teexviphuunish,K,CH,83.64800000000002,998.313,1081.961,155.58100000000002,155.58100000000002,155.58100000000002,173.287,172.81900000000002,165.865,161.247,158.253,156.685,155.925,155.029,154.266,153.914,154.131,153.944,153.45,152.66299999999998,152.269,151.247,148.545,144.96,335.074,277.748,304.30400000000003,333.209,337.686,332.231,328.43199999999996,330.586,333.64599999999996,335.57599999999996,337.216,336.28,339.14300000000003,359.32199999999995,379.31699999999995,368.745,350.86,342.369,338.026,330.50699999999995,323.441,1834.53,1966.9470000000001,2076.8579999999997,2070.548,2109.656,1926.02,1701.108,1798.8220000000001,1595.55,1461.983,1391.101,1363.2479999999998,1384.354,1938.344,2011.045,2002.47,1981.2160000000001,1928.836,1931.16,1980.4660000000001,2028.109,2746.93,2855.6009999999997,3430.173,3113.5190000000002,2163.357,2129.245,2135.626,2123.302,2131.709,2141.396,2142.144,2126.51,2110.779,2714.9590000000003,3169.051,3164.296,2931.486,3430.5890000000004,3708.4770000000003,3511.4429999999998,3394.3540000000003,83.64800000000002,none
karuk-2015-04-18-vs-4_45.mat,ikii,34,IH0,V1,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,,K,0.0,0.0,25.019000000000002,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,197.082,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,345.064,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,1572.59,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,3122.2690000000002,25.019000000000002,V1 absent
