Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
karuk-2015-04-18-vs-4_44.mat	"IY1"	998.313	1081.961	155.581	155.581	155.581	173.287	172.819	165.865	161.247	158.253	156.685	155.925	155.029	154.266	153.914	154.131	153.944	153.450	152.663	152.269	151.247	148.545	144.960	335.074	277.748	304.304	333.209	337.686	332.231	328.432	330.586	333.646	335.576	337.216	336.280	339.143	359.322	379.317	368.745	350.860	342.369	338.026	330.507	323.441	1834.530	1966.947	2076.858	2070.548	2109.656	1926.020	1701.108	1798.822	1595.550	1461.983	1391.101	1363.248	1384.354	1938.344	2011.045	2002.470	1981.216	1928.836	1931.160	1980.466	2028.109	2746.930	2855.601	3430.173	3113.519	2163.357	2129.245	2135.626	2123.302	2131.709	2141.396	2142.144	2126.510	2110.779	2714.959	3169.051	3164.296	2931.486	3430.589	3708.477	3511.443	3394.354	
karuk-2015-04-18-vs-4_45.mat	"ikii"	0.000	400.135	184.809	184.809	192.910	173.921	165.904	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	164.283	221.306	192.503	176.366	652.678	652.678	361.417	351.104	331.478	345.894	289.693	287.334	592.792	918.165	494.006	1092.820	1115.283	1224.340	1357.451	1228.739	779.085	601.663	316.511	373.539	348.678	1951.958	1951.958	1589.619	1565.148	1612.018	1599.910	1539.506	1566.430	1866.337	2239.956	2103.461	2361.519	2349.231	2290.453	2272.562	2300.761	1899.536	1874.468	2020.988	2044.851	1978.388	2973.138	2973.138	3163.519	2906.652	3078.581	2953.390	2944.185	2895.982	3063.275	3227.689	2712.898	3489.388	3302.665	3342.934	3373.987	3491.847	2726.079	2509.879	2629.624	2321.906	2521.141	
karuk-2015-04-18-vs-4_45.mat	"IH0"	0.000	25.019	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	197.082	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	345.064	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	1572.590	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	3122.269	
karuk-2015-04-18-vs-4_45.mat	"K"	25.019	347.268	177.074	192.388	174.314	166.887	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	164.619	223.294	701.298	361.266	353.245	331.961	340.581	331.784	288.869	287.708	190.268	1321.969	458.847	695.574	1032.611	1104.143	1159.901	1251.889	1497.406	1137.752	794.496	668.710	446.071	1941.231	1589.542	1552.028	1618.487	1596.339	1587.394	1533.965	1569.535	1563.124	2420.086	2100.388	2193.374	2308.899	2376.018	2234.664	2318.750	2416.425	2188.633	1915.819	1837.401	1953.862	3058.910	3158.321	2851.644	3091.979	3025.606	2880.261	3000.775	2893.133	2789.476	3500.868	2780.646	2983.163	3459.099	3225.192	3358.935	3407.070	3493.105	3368.070	2835.664	2411.259	2706.896	
karuk-2015-04-18-vs-4_45.mat	"IY1"	347.268	400.135	193.688	224.004	232.375	236.233	212.615	204.922	201.651	198.948	195.949	193.240	189.056	186.539	184.526	182.013	180.586	178.436	176.653	174.906	174.145	173.443	172.684	354.944	291.884	326.853	355.124	368.067	374.018	377.117	378.389	377.419	374.731	370.982	368.686	368.558	370.738	372.536	371.733	368.983	364.355	350.456	323.940	288.085	2017.314	2033.446	2035.411	2030.679	2037.516	2048.679	2050.773	2041.428	2040.196	2055.249	2071.792	2038.757	2019.143	2008.773	1973.043	1959.391	1969.100	1984.013	1987.142	1982.792	1975.717	2455.518	2705.150	2593.250	2504.897	2454.612	2419.000	2395.884	2400.859	2420.439	2432.841	2353.769	2102.116	2095.447	2381.300	2518.137	2541.539	2529.586	2521.952	2527.763	2539.932	2544.434	
karuk-2015-04-21-vs-5_06.mat	"uxu"	530.000	666.657	224.622	224.622	224.622	224.622	224.622	224.622	224.622	224.622	224.622	224.622	224.622	233.578	242.377	243.975	236.826	227.733	220.239	215.884	213.238	211.770	208.215	764.728	1462.096	1180.485	794.120	765.895	1042.917	1082.536	1130.267	1156.522	1219.983	1158.443	1244.636	415.863	303.959	327.349	368.404	375.611	363.963	341.412	313.321	307.176	1741.644	1916.268	2096.979	1795.166	1663.278	1746.740	1919.499	1951.527	1929.487	1895.350	1951.063	1962.475	1515.085	1348.198	1361.499	1505.745	1613.938	1670.338	1670.774	1655.993	1729.482	2571.133	3043.380	3249.164	3061.825	2445.163	2183.575	2374.123	2957.646	2990.599	2914.215	2787.988	2778.767	2454.531	2221.066	2255.409	2283.657	2290.896	2274.024	2329.742	2292.637	2441.785	
karuk-2015-04-21-vs-5_06.mat	"UH0"	530.000	562.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064.446	1635.714	1574.074	1423.703	1300.378	1247.436	1210.251	1189.740	1158.916	1112.400	1015.240	744.226	607.917	606.107	636.224	708.694	851.469	964.627	1026.057	1049.673	1051.914	1844.773	1838.704	1763.280	1879.468	2019.051	2106.645	2141.794	2122.186	2077.241	2021.740	1950.398	1787.357	1657.153	1623.001	1638.421	1693.939	1707.916	1620.108	1630.259	1702.434	1779.735	2819.788	3014.899	3028.587	3038.856	3060.628	3117.705	3218.092	3279.945	3306.527	3310.344	3271.752	3078.809	2865.668	2788.966	2727.584	2526.294	2201.081	2149.524	2174.420	2186.291	2188.049	
karuk-2015-04-21-vs-5_06.mat	"HH"	562.048	605.145	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.578	233.399	233.578	1159.029	1053.894	1060.609	1079.122	1107.392	1130.898	1140.059	1129.888	1119.461	1127.865	1167.543	1217.859	1239.237	1221.988	1177.188	1140.660	1151.614	1191.688	1207.197	1245.699	1303.176	1930.343	1856.286	1898.450	1919.695	1940.904	1955.887	1958.800	1949.398	1936.902	1929.288	1927.584	1927.210	1910.743	1878.932	1868.286	1898.311	1981.278	2044.076	2033.478	1942.844	1861.074	2762.775	2189.613	2215.448	2330.218	2569.155	2826.541	2974.891	3040.653	3077.453	3054.008	2938.504	2946.864	2960.470	2887.333	2834.137	2794.926	2775.489	2762.731	2720.263	2590.090	2900.822	
karuk-2015-04-21-vs-5_06.mat	"UH0"	605.145	666.657	224.344	237.293	247.082	246.389	243.611	240.661	236.626	233.791	227.845	224.044	220.935	218.754	216.867	215.239	214.139	213.081	212.617	212.262	210.968	208.795	206.880	347.218	543.250	283.750	296.028	304.714	311.575	324.751	347.593	368.193	376.550	376.954	373.899	368.578	361.927	353.331	341.915	328.322	315.276	307.022	306.388	308.353	1566.664	1640.814	1394.983	1374.700	1345.653	1328.777	1351.834	1417.194	1498.379	1557.341	1601.988	1640.133	1663.733	1674.588	1679.285	1672.585	1658.415	1651.524	1664.370	1715.122	1763.219	2320.844	2667.868	2249.115	2226.921	2213.232	2236.523	2258.416	2263.501	2282.982	2293.892	2292.808	2287.983	2276.243	2267.899	2293.251	2340.132	2342.214	2284.674	2296.524	2426.392	2498.982	
karuk-2015-04-21-vs-5_12.mat	"uxu"	273.061	499.297	268.869	205.507	193.237	184.727	182.589	183.454	454.465	453.695	454.316	453.381	453.381	453.381	453.381	242.605	243.506	249.621	246.348	241.913	241.471	242.035	241.536	688.187	504.645	441.194	921.334	924.984	828.156	908.208	902.717	874.863	870.981	847.908	892.747	904.647	948.905	598.566	357.460	394.552	435.121	447.794	441.750	383.666	1296.095	1817.961	1499.344	2470.806	1652.530	954.715	1136.229	1104.970	1097.925	1359.883	1382.168	1257.450	1295.380	1055.581	1089.374	1032.280	1032.234	1166.567	1214.310	1246.672	1142.426	2496.428	3066.009	2949.998	3605.760	2811.960	2267.244	2268.454	2241.563	2344.525	2320.298	2315.961	2478.185	2467.702	2207.899	2123.825	2292.708	2428.786	2446.998	2434.809	2421.439	2429.046	
karuk-2015-04-21-vs-5_12.mat	"UH0"	273.061	302.349	192.330	192.330	192.330	192.330	192.330	192.330	205.932	205.932	204.036	201.999	197.078	192.152	191.026	189.815	189.496	187.866	186.554	186.288	185.824	185.609	185.591	566.547	928.906	884.197	918.816	432.762	202.317	217.129	223.428	227.949	232.959	237.275	237.983	221.229	175.432	681.498	937.484	928.260	914.397	903.230	901.033	906.519	1821.831	2529.394	2526.374	2521.508	1667.074	1333.980	1366.137	1341.422	1278.402	1207.713	1143.209	1086.181	1032.833	983.586	1912.009	2363.412	2358.147	2372.985	2403.726	2450.150	2500.361	3143.013	3750.523	3722.721	3725.641	2926.867	2539.571	2577.967	2623.028	2665.896	2699.954	2707.330	2681.166	2590.889	2480.569	3266.879	3662.352	3647.775	3632.696	3628.257	3637.349	3645.673	
karuk-2015-04-21-vs-5_12.mat	"HH"	302.349	432.549	314.248	182.918	182.574	183.597	183.597	183.597	454.465	453.998	453.481	454.801	453.615	453.615	453.615	453.615	453.615	453.615	453.615	242.903	242.568	243.299	243.851	855.551	941.400	915.313	904.967	759.376	897.383	911.781	901.839	899.082	862.468	885.092	868.966	845.299	852.983	884.223	909.641	900.222	929.053	956.270	808.193	320.578	1263.719	2503.607	1624.163	1073.802	909.065	1050.840	1171.715	1157.339	1010.695	1092.695	1191.171	1382.610	1521.970	1263.449	1212.106	1350.956	1308.354	1076.742	1060.046	1083.558	1088.082	2395.779	3551.638	2848.885	2270.917	2277.555	2267.195	2272.902	2216.405	2295.930	2332.729	2409.145	2299.169	2199.133	2410.037	2461.716	2531.043	2476.838	2255.537	2191.444	2176.033	2059.836	
karuk-2015-04-21-vs-5_12.mat	"UH0"	432.549	499.297	243.840	245.174	251.755	253.764	250.021	246.716	244.005	242.171	242.160	241.886	241.441	241.349	241.465	241.558	241.882	242.104	242.010	241.997	241.759	241.418	241.213	411.097	351.064	362.369	368.658	374.219	386.946	408.332	424.106	431.383	438.495	444.392	446.996	447.994	448.595	449.813	447.532	438.791	425.650	403.265	374.451	353.856	1139.183	1043.161	1020.598	1008.991	1002.538	1008.351	1050.683	1116.335	1154.916	1182.272	1199.890	1207.050	1211.797	1221.350	1239.137	1254.477	1252.321	1226.874	1169.175	1111.285	1105.730	2416.383	2187.587	2368.301	2439.246	2425.913	2418.324	2431.932	2448.113	2449.676	2445.552	2443.697	2441.151	2434.176	2428.731	2426.590	2422.391	2419.106	2417.497	2415.425	2424.627	2451.905	
karuk-2015-04-21-vs-5_13.mat	"uxu"	3235.053	3462.921	208.016	189.631	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	187.022	255.066	243.977	213.885	201.533	188.665	610.316	398.427	573.974	617.277	596.355	604.919	542.288	522.777	708.956	744.080	812.763	842.481	816.219	910.714	673.210	966.957	613.053	362.269	398.392	318.739	241.571	1435.980	1035.048	1077.316	1016.374	1078.033	995.780	1008.021	700.073	2235.468	2460.274	2334.498	1961.865	1971.654	2500.369	1334.450	1534.693	1582.398	973.133	974.141	951.046	1060.860	2947.299	2515.620	2551.687	2571.254	2582.164	2528.755	2615.099	2587.456	3843.970	3861.901	3640.852	3603.230	2876.512	4297.893	2976.495	2945.181	2901.542	2438.772	2452.708	2465.378	2770.243	
karuk-2015-04-21-vs-5_13.mat	"ikii"	4236.353	4567.125	204.568	314.859	269.835	245.014	228.019	209.071	190.435	178.111	178.111	178.111	178.111	178.111	178.111	178.111	227.132	207.696	184.401	163.876	154.632	151.441	150.085	390.411	347.631	308.484	288.421	269.221	290.093	273.761	240.924	257.334	292.291	296.593	330.479	1105.181	1169.354	449.929	331.413	341.765	328.932	325.111	326.573	330.282	1998.617	1994.261	1847.310	1801.340	1869.610	1622.827	2058.928	2145.955	2080.765	2055.495	1976.754	2026.789	2268.327	2119.419	2112.698	1948.168	1986.180	2010.648	2046.590	2027.481	1990.702	2526.138	2270.007	2194.445	2169.828	2154.637	2199.341	2387.431	2477.951	2696.816	2625.741	3122.259	3136.445	3269.400	3123.758	2972.759	2226.891	2090.287	2199.592	2273.999	2451.382	2509.257	
karuk-2015-04-21-vs-5_13.mat	"UH0"	3235.053	3247.124	189.266	192.546	192.059	192.026	191.992	191.642	191.220	191.146	190.834	190.522	189.846	189.110	189.051	188.371	187.567	187.443	187.228	187.014	186.088	185.019	184.877	412.081	332.512	333.958	335.917	337.876	340.616	346.808	350.259	354.683	359.106	366.209	385.177	397.041	412.940	447.187	465.535	487.454	509.373	530.390	563.667	575.927	1034.720	1035.555	1037.982	1040.573	1043.164	1045.298	1048.282	1049.132	1048.668	1048.203	1046.113	1040.018	1036.014	1031.582	1023.576	1020.002	1017.853	1015.703	1017.171	1024.713	1030.786	2521.061	2459.480	2460.525	2463.871	2467.216	2472.771	2484.606	2490.887	2497.257	2503.627	2511.090	2526.936	2535.321	2542.930	2557.058	2563.576	2569.710	2575.844	2580.218	2585.472	2586.352	
karuk-2015-04-21-vs-5_13.mat	"HH"	3247.124	3413.954	201.482	185.997	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	192.408	253.884	707.452	571.646	610.668	602.972	596.541	617.675	555.865	556.426	535.124	666.333	740.199	753.572	808.122	881.157	780.154	825.175	903.985	691.298	750.415	979.375	712.998	1595.086	1083.996	1042.109	1016.313	1094.380	1003.767	1024.318	909.900	657.933	2027.655	2368.783	2493.099	2333.659	2294.766	1316.310	2407.024	2487.800	1849.965	967.483	1646.465	1782.023	3100.703	2556.602	2533.219	2617.150	2573.719	2515.400	2569.263	2646.549	2567.019	3731.324	3800.925	3909.865	3618.817	3837.535	3017.676	2951.762	4243.947	3654.457	2485.207	3031.829	3066.969	
karuk-2015-04-21-vs-5_13.mat	"UH0"	3413.954	3462.921	215.179	255.633	257.369	255.622	243.756	237.709	231.486	223.254	215.724	211.247	208.795	207.120	205.304	203.667	201.018	197.846	194.706	191.846	186.726	186.304	185.872	328.708	309.373	321.263	339.846	361.544	380.541	392.600	398.834	400.066	399.695	398.592	393.595	381.447	352.187	304.446	258.036	236.056	234.360	238.366	243.616	250.910	989.775	1011.532	959.698	950.819	967.193	986.534	996.669	997.369	989.033	975.207	960.657	940.080	921.511	912.695	926.704	989.821	1042.633	1047.552	1052.538	1066.487	1079.316	2526.080	2436.623	2397.014	2430.963	2452.367	2455.956	2453.669	2452.191	2452.829	2453.791	2453.356	2451.258	2447.530	2443.098	2451.136	2486.980	2532.472	2601.202	2761.957	2933.947	2932.969	
karuk-2015-04-21-vs-5_13.mat	"IH0"	4236.353	4333.549	242.905	352.291	324.224	293.429	282.795	273.469	265.549	258.957	253.013	243.984	237.013	233.081	230.549	225.995	220.777	216.092	209.073	200.401	196.053	192.327	185.986	297.601	373.605	359.360	324.592	312.203	306.566	307.253	309.143	303.528	292.276	271.993	259.168	263.041	275.114	282.788	279.300	290.625	301.788	300.866	282.631	253.520	1865.860	1721.669	2061.969	2125.397	2172.533	2108.891	1761.884	1274.309	1379.042	1947.257	2127.660	2040.998	1954.992	1821.949	1580.422	1314.805	1556.470	2015.642	1976.340	2034.121	2151.425	2221.223	2257.204	2185.820	2340.961	2294.371	2257.457	2139.199	2100.372	2140.998	2193.528	2206.960	2129.029	2137.624	2174.423	2183.804	2181.927	2184.338	2229.187	2301.050	2269.512	2425.218	
karuk-2015-04-21-vs-5_13.mat	"K"	4333.549	4458.913	181.736	182.049	176.577	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	174.989	221.630	516.554	232.925	236.077	252.416	255.197	254.432	271.186	313.472	285.356	261.167	296.887	325.581	312.158	274.907	570.398	802.003	1626.309	1495.061	761.703	1248.600	343.676	2096.069	2125.102	2193.894	2119.059	2091.594	2074.565	2074.013	2107.154	2026.341	1957.282	1966.183	2000.231	2014.976	1989.373	2122.040	2356.884	2252.073	2459.721	1857.248	2019.056	2149.959	2931.981	2690.350	2348.753	2447.017	2879.009	2659.875	2465.548	2627.251	2650.414	2887.789	3138.733	3286.090	3203.332	2957.149	3251.503	3511.588	3270.077	3232.799	2981.508	3092.370	3101.757	
karuk-2015-04-21-vs-5_13.mat	"IY1"	4458.913	4567.125	173.559	226.461	225.835	209.661	203.718	198.405	190.856	181.782	173.436	168.048	161.929	159.189	156.614	154.217	152.488	151.618	151.412	151.224	151.023	150.227	149.014	326.400	275.178	293.378	321.111	340.843	350.692	348.464	339.382	331.843	329.543	329.211	327.743	326.101	324.339	324.642	324.622	326.154	328.679	331.838	334.987	324.086	2008.680	2085.086	2069.502	2018.636	1845.883	1968.561	2068.606	1980.835	1884.524	1960.860	2065.906	2055.043	2048.323	2053.401	2036.630	2021.142	2030.229	2031.811	2013.657	1988.917	1969.375	2340.392	2916.480	2723.402	2218.262	2128.018	2104.566	2099.545	2079.176	2088.760	2083.380	2231.486	2325.059	2312.118	2236.804	2272.120	2426.248	2500.592	2461.269	2408.377	2512.068	2606.791	
