Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
VS-35a_41.mat	"P"	0.000	224.627	188.610	188.610	188.610	188.610	183.994	177.919	177.919	177.919	177.919	177.919	211.381	648.719	648.719	730.058	663.888	277.969	190.866	388.196	793.052	1041.429	1111.360	643.880	1891.761	1891.761	1232.305	2460.023	1437.803	1757.759	1983.318	2118.436	2274.385	2181.590	1533.279	3084.263	3084.263	2825.927	3764.810	2772.955	2715.010	3096.266	3189.567	3442.441	3288.762	2620.585	
VS-35a_41.mat	"UW1"	224.627	412.458	175.891	196.698	190.616	188.339	182.918	177.071	172.280	165.837	162.820	161.746	160.415	432.072	408.451	403.846	396.663	392.054	395.238	423.057	460.372	467.601	482.090	491.929	892.514	835.597	814.104	887.717	898.480	876.621	869.558	894.812	910.372	949.353	987.217	2330.869	2037.740	2257.030	2352.432	2364.176	2325.902	2324.014	2342.634	2440.533	2478.589	2383.828	
VS-35a_43.mat	"puu"	180.000	469.656	186.310	186.310	186.310	191.694	194.504	186.002	188.495	189.186	186.845	180.089	176.937	488.997	884.980	829.887	370.230	384.234	372.490	377.012	371.862	385.125	423.827	477.924	1135.608	2233.055	1809.534	954.587	916.596	902.438	906.206	893.896	902.267	894.646	935.813	2672.257	3218.000	2611.509	2587.409	2503.150	2534.939	2568.551	2638.694	2611.976	2758.296	2701.788	
VS-35a_43.mat	"P"	180.000	243.910	0	0	0	0	0	0	0	0	0	0	0	809.595	937.501	835.607	847.761	898.139	929.664	918.080	894.492	877.646	625.665	351.654	1935.152	2177.450	2202.993	2276.415	2272.625	2237.558	1917.382	1778.030	1757.913	1610.764	1177.966	2880.148	2860.811	3222.707	3309.304	3385.219	3465.129	2624.502	2505.039	2474.701	2457.272	2634.387	
VS-35a_43.mat	"UW1"	243.910	469.656	186.310	191.321	196.053	187.359	186.270	188.994	189.063	188.748	182.022	179.335	176.470	396.584	374.281	384.795	374.560	375.220	376.502	370.463	381.760	398.529	443.546	483.400	905.680	887.798	910.663	914.949	904.637	899.896	893.654	910.814	890.676	898.698	943.144	2612.450	2577.522	2504.098	2518.253	2549.922	2578.375	2639.845	2606.030	2695.277	2757.953	2696.389	
VS-35a_45.mat	"puu"	740.000	970.914	205.424	205.424	205.424	205.424	229.454	223.133	214.233	204.692	200.203	194.641	190.907	569.577	1456.432	1142.215	384.700	378.985	371.722	378.757	390.672	397.884	391.590	398.430	1243.103	2538.953	2207.929	1150.161	932.288	876.855	936.569	941.508	943.740	946.131	947.911	2717.390	3468.753	3374.513	2636.851	2548.739	2559.272	2522.738	2508.843	2548.581	2503.205	2504.491	
VS-35a_45.mat	"P"	740.000	799.745	0	0	0	0	0	0	0	0	0	0	0	1083.537	1472.223	1474.937	1430.890	1443.848	1346.494	1355.631	955.698	683.710	347.291	361.637	2115.273	2723.700	2575.459	2364.788	2484.119	2565.031	2585.916	1848.759	1592.887	1486.092	986.392	3246.254	3614.812	3132.949	3424.886	3667.391	3659.650	3624.450	3118.710	2909.205	2760.885	2550.211	
VS-35a_45.mat	"UW1"	799.745	970.914	205.424	205.424	228.823	223.307	217.370	209.734	204.042	200.628	197.013	192.309	190.736	386.103	366.928	388.880	371.226	371.653	385.257	391.501	398.011	393.735	392.018	400.242	931.888	934.355	925.761	866.975	926.353	941.103	939.821	942.580	948.314	942.398	950.261	2528.745	2546.303	2552.099	2563.976	2514.741	2531.833	2503.043	2554.252	2514.843	2491.224	2517.228	
VS-35b_20.mat	"puu"	200.000	424.984	186.725	186.725	186.725	186.725	186.349	177.663	177.747	188.518	194.766	194.689	187.282	569.026	929.442	1232.238	911.534	362.983	355.967	361.887	366.166	381.836	387.696	404.774	1270.523	2113.376	2409.962	1852.662	853.833	865.596	909.922	940.665	931.685	919.184	917.336	2669.798	3270.127	3361.089	2722.119	2443.035	2474.186	2456.463	2508.128	2507.426	2382.578	2575.984	
VS-35b_20.mat	"pu"	940.000	1100.000	161.755	149.516	149.381	151.651	150.664	150.831	150.831	150.831	150.831	197.266	185.983	554.070	461.970	643.294	418.899	593.496	740.488	639.311	748.828	695.608	315.331	301.091	1297.030	1324.824	1593.404	1141.161	1239.023	1412.085	1391.854	1310.683	1173.437	1032.557	1270.552	2720.387	2696.006	3006.623	2543.654	2823.376	3129.382	2985.292	2668.306	2564.663	2396.170	2355.852	
VS-35b_20.mat	"P"	200.000	268.660	0	0	0	0	0	0	0	0	0	0	0	1001.687	663.978	811.377	1304.496	1183.538	1219.180	1267.151	1266.935	983.746	1061.113	506.201	2081.148	1856.751	1849.547	2499.226	2617.864	2470.782	2192.190	2324.125	1816.877	1904.070	1502.625	3085.088	3075.626	3081.374	3524.938	3901.134	3327.357	3089.417	3088.381	2713.854	2832.602	2407.811	
VS-35b_20.mat	"UW1"	268.660	424.984	186.725	187.668	181.676	175.350	177.531	184.727	192.424	195.025	195.512	192.136	185.719	374.690	358.347	364.214	354.790	362.413	362.886	372.346	383.304	385.677	393.838	407.598	906.347	856.015	857.338	875.088	914.907	933.463	944.295	930.599	917.895	923.883	913.479	2482.708	2460.642	2486.535	2453.900	2463.903	2488.359	2517.555	2509.680	2421.372	2429.354	2588.556	
VS-35b_20.mat	"P"	940.000	1070.000	150.350	149.867	148.453	151.081	151.492	150.542	150.886	150.886	150.886	150.886	150.886	609.247	391.875	692.595	536.504	419.061	647.277	742.421	653.784	662.063	836.163	556.276	1326.029	1183.031	1843.143	1324.801	1197.156	1271.747	1419.412	1356.627	1410.477	1203.811	1174.616	2802.110	2558.410	3207.077	2730.416	2534.278	2942.899	3157.978	2955.666	2907.855	2494.647	2602.572	
VS-35b_20.mat	"UH0"	1070.000	1100.000	190.674	192.530	196.601	205.959	193.914	190.731	188.438	187.124	187.336	186.191	180.539	311.382	281.632	315.453	338.556	352.711	355.137	323.871	276.257	282.618	295.732	300.882	1166.999	1067.936	1044.854	1027.649	1025.966	1025.032	1006.585	1001.187	1073.406	1707.036	1590.282	2370.364	2576.593	2494.953	2319.068	2224.484	2189.692	2162.953	2141.804	2142.043	2542.224	2766.113	
VS-36_01.mat	"ki"	1071.570	1245.714	195.041	248.200	209.518	187.668	185.021	186.878	191.095	191.095	202.346	177.364	167.684	385.815	293.295	214.237	178.456	147.492	595.706	749.985	505.597	317.799	437.922	426.144	1718.566	1217.421	1124.543	1440.178	1222.301	1893.161	1994.183	1970.837	2153.119	2084.415	2004.668	2689.053	2624.089	2643.644	2605.319	2608.873	3084.196	2652.878	2605.899	2684.144	2612.624	2732.400	
VS-36_01.mat	"K"	1071.570	1197.942	203.193	250.490	231.201	194.151	187.250	185.307	185.386	187.146	187.146	187.146	187.146	378.156	297.020	244.225	198.841	173.322	144.806	165.253	798.172	747.447	635.355	348.249	1586.332	1410.421	917.920	1239.492	1532.581	1185.173	1376.282	2074.521	1992.088	1977.784	2044.878	2694.799	2694.807	2536.229	2672.625	2607.937	2595.564	2645.816	3270.239	2633.194	2597.780	2654.441	
VS-36_01.mat	"IH0"	1197.942	1245.714	180.094	208.268	204.805	192.250	181.478	174.724	173.875	170.602	165.440	166.261	169.076	403.582	298.342	337.537	372.549	412.178	442.663	464.395	460.075	420.700	416.365	420.492	2070.828	2161.684	2132.295	2127.152	2116.387	2098.632	2047.339	2014.394	2017.780	1989.420	1998.587	2677.861	2772.542	2610.250	2606.139	2612.612	2620.761	2611.102	2592.849	2637.121	2792.763	2852.229	
VS-36_03.mat	"kii"	540.000	707.879	150.331	174.328	176.804	179.098	185.587	189.911	193.477	110.699	99.468	98.210	97.608	371.131	264.771	275.821	468.163	398.589	299.700	339.187	363.719	415.268	416.278	451.088	1826.982	1343.174	1192.582	1640.499	1735.266	2065.660	2097.833	2113.240	2083.423	2046.847	1936.663	2563.303	2376.254	2534.906	2891.465	2811.876	2414.804	2481.088	2560.199	2539.155	2534.905	2474.245	
VS-36_03.mat	"K"	540.000	600.783	177.767	173.205	174.130	175.836	176.086	177.485	177.723	178.693	179.535	180.064	184.859	366.623	279.143	256.538	257.511	274.399	261.279	305.728	295.687	720.051	505.256	544.873	1464.264	1306.070	1380.862	1343.173	1189.459	1103.497	1318.970	1451.390	1895.316	1735.428	1860.760	2664.672	2233.361	2388.167	2542.810	2588.094	2488.968	2548.679	2665.643	3222.091	2963.616	3020.696	
VS-36_03.mat	"IY1"	600.783	707.879	134.922	191.444	189.150	190.844	180.053	100.027	99.916	99.079	98.223	97.960	97.463	372.256	248.639	307.825	331.391	347.914	362.187	388.576	429.409	413.406	429.933	455.802	2032.999	1828.119	2090.464	2057.661	2116.693	2110.991	2101.693	2070.757	2053.869	2005.110	1906.937	2505.363	2519.179	2448.261	2358.925	2611.071	2569.121	2505.939	2548.288	2540.066	2510.392	2457.810	
VS-36_04.mat	"kii"	3240.000	3433.277	163.739	163.739	163.739	163.739	163.739	214.456	197.513	191.441	192.595	108.590	94.557	557.966	802.512	765.291	924.901	788.955	288.490	359.559	363.223	402.471	450.355	431.967	1982.224	1757.367	1509.435	2100.675	2123.509	2131.150	2062.911	2119.508	2091.220	2021.097	1926.806	2726.282	3055.484	2644.376	2801.333	2792.289	2879.260	2687.456	2752.654	2634.516	2537.884	2489.415	
VS-36_04.mat	"K"	3240.000	3324.706	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	203.656	768.507	905.903	737.212	736.478	798.582	753.153	898.677	1017.867	883.980	721.422	289.477	1898.371	2011.878	1635.805	1287.141	1512.282	1873.267	2100.084	2114.258	2085.018	2144.083	2193.358	2828.120	3159.200	3022.563	2710.513	2414.429	2977.932	2805.865	2655.279	2791.596	2791.959	2902.316	
VS-36_04.mat	"IY1"	3324.706	3433.277	163.372	215.909	200.813	194.483	190.575	192.580	193.297	159.037	93.987	94.411	94.621	389.061	292.389	352.214	364.804	361.618	366.649	393.740	445.083	449.358	448.197	421.748	2050.086	2098.134	2057.185	2069.329	2124.774	2123.017	2103.175	2034.755	2016.511	1978.916	1892.401	2647.979	2871.298	2688.946	2689.461	2788.404	2722.422	2642.845	2530.435	2543.735	2496.586	2482.426	
VS-36_16.mat	"ki"	530.000	624.173	177.608	177.608	177.608	177.608	177.608	177.608	217.788	199.467	179.854	171.795	126.283	533.153	786.987	601.620	415.260	761.191	581.264	354.338	445.822	465.745	447.936	450.817	1899.008	2119.366	1713.897	1509.996	1993.964	1978.358	2037.606	2007.731	1967.518	1875.773	1807.280	2632.554	3144.635	2747.170	2491.300	2418.675	2509.226	2607.612	2604.121	2571.847	2603.067	2602.177	
VS-36_16.mat	"K"	530.000	576.354	0	0	0	0	0	0	0	0	0	0	0	638.090	767.940	814.086	727.809	454.270	417.677	410.577	689.552	826.480	765.085	487.293	1857.479	2124.557	2108.950	2004.090	1356.098	1378.865	1598.335	2027.188	1967.869	1972.561	1978.786	2668.000	3225.200	3037.253	2872.026	2606.532	2585.650	2431.141	2389.206	2442.922	2472.455	2530.594	
VS-36_16.mat	"IH0"	576.354	624.173	177.608	218.886	219.238	206.307	197.227	183.980	178.432	172.956	170.483	169.532	97.365	427.947	311.984	377.252	424.581	458.233	469.698	462.425	454.857	440.688	460.041	445.959	1940.448	2027.203	2040.706	2023.023	1998.524	1990.454	1952.113	1889.694	1862.120	1819.663	1796.776	2596.796	2581.568	2619.169	2624.623	2591.881	2569.915	2573.706	2597.698	2608.752	2596.415	2605.134	
VS-41_05.mat	"ki"	380.000	467.947	193.968	193.968	193.968	206.890	211.284	210.810	195.242	186.179	184.776	184.470	182.753	597.472	1407.937	1414.245	899.904	240.305	268.627	317.291	344.278	348.008	349.445	354.374	1888.538	1837.975	1844.669	1870.667	1915.837	1996.631	1952.681	1932.611	1920.082	1829.532	1784.500	2650.308	3001.124	3072.980	3042.674	2506.062	2439.213	2426.022	2452.291	2508.718	2548.804	2511.345	
VS-41_05.mat	"K"	380.000	408.995	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	207.036	206.890	207.072	1138.793	1463.851	1384.092	1365.607	1376.599	1398.226	1436.754	1474.519	1106.026	220.706	233.181	1848.520	1796.001	1847.363	1874.432	1877.540	1864.574	1825.584	1760.750	2008.143	1758.351	1803.825	2992.152	2974.042	2987.894	3035.910	3072.941	3078.598	3072.123	3059.102	3299.602	2698.474	2608.558	
VS-41_05.mat	"IH0"	408.995	467.947	193.102	213.128	213.823	201.507	193.321	187.029	185.013	184.720	184.594	183.998	182.320	320.784	243.738	261.161	292.501	325.063	342.836	346.247	348.638	348.728	352.944	354.178	1907.746	1969.080	2006.197	1969.795	1947.287	1935.443	1929.229	1917.353	1839.241	1803.979	1777.177	2477.478	2451.744	2447.491	2421.862	2428.405	2440.022	2473.793	2515.623	2554.248	2529.127	2506.609	
VS-41_06.mat	"ki"	290.000	385.043	199.094	199.094	199.094	199.094	199.094	199.094	211.418	217.082	204.997	190.020	176.500	527.150	887.091	1164.604	612.999	603.822	539.375	263.118	254.932	275.288	350.404	366.930	1956.276	2017.843	2083.681	1988.945	1959.637	1909.181	1995.724	2020.530	1938.238	1892.878	1840.187	2693.258	2963.941	3408.620	2926.106	2622.559	2481.174	2475.523	2494.046	2540.976	2535.475	2595.898	
VS-41_06.mat	"K"	290.000	344.832	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	208.136	682.477	1046.856	737.319	1207.641	830.197	586.458	551.100	638.740	624.760	398.730	261.237	1976.756	2089.924	1890.202	1994.823	1994.095	1986.299	1984.837	1943.038	1910.344	1912.222	1996.725	2804.455	2922.691	3004.294	3360.485	3150.635	2891.674	2737.429	2551.980	2480.615	2483.836	2480.823	
VS-41_06.mat	"IH0"	344.832	385.043	198.330	217.989	216.740	215.515	208.547	202.837	196.286	189.634	183.657	177.475	174.306	308.346	253.496	254.876	256.077	255.712	282.597	329.378	352.136	366.614	374.178	359.981	1929.943	2034.094	2054.037	1983.098	1947.194	1934.908	1905.911	1888.304	1887.132	1864.802	1806.607	2535.522	2450.678	2470.250	2537.811	2545.595	2538.664	2525.583	2530.621	2554.333	2580.525	2619.130	
frog-10b.mat	"ki"	1439.422	1557.193	170.378	154.127	154.237	162.692	164.154	166.026	167.736	211.227	202.449	186.218	173.218	414.689	258.783	207.112	239.982	241.596	984.724	762.712	321.899	332.816	420.879	404.915	1796.673	1309.580	1285.573	1524.286	1686.229	2077.744	2085.129	2039.026	2081.467	2005.306	1919.096	2635.667	2774.066	2664.789	2707.539	2873.790	2779.174	2327.954	2705.509	2871.205	2198.145	2425.363	
frog-10b.mat	"K"	1439.422	1519.535	160.422	154.549	152.385	155.273	162.506	163.720	164.303	166.015	167.138	167.138	167.138	430.299	251.869	240.451	204.638	231.735	258.498	232.856	1008.001	832.997	670.021	270.240	1702.977	1459.628	1030.992	1428.127	1533.657	1561.265	1719.050	2084.003	2057.543	2096.031	2002.691	2675.871	2811.029	2695.172	2641.281	2683.633	3058.471	2654.006	2848.136	2393.490	2251.543	2629.754	
frog-10b.mat	"IH0"	1519.535	1557.193	187.524	211.227	207.171	199.482	195.114	188.028	186.598	181.937	175.499	173.096	169.986	376.721	262.649	293.765	345.447	392.287	411.911	422.934	433.043	422.094	404.690	382.092	2006.933	2102.540	2087.971	2073.698	2075.322	2019.699	2012.585	1951.475	1929.366	1921.943	1903.462	2572.042	3584.599	3463.567	2459.554	2267.425	2103.497	2176.679	2295.802	2339.664	2469.746	2514.961	
frog-23-cut.mat	"xu"	2022.250	2211.090	195.588	195.588	195.588	195.588	195.588	195.588	220.403	193.038	190.358	189.639	189.904	620.266	714.927	762.484	847.995	841.263	784.247	431.542	485.081	480.825	468.924	386.092	1234.828	1067.888	1309.238	1470.258	1323.465	1232.965	1078.994	1140.260	1204.258	1284.447	1274.542	2992.830	3108.650	3484.489	3481.370	3750.162	3576.593	2494.223	2438.557	2440.159	2511.073	2643.237	
frog-23-cut.mat	"HH"	2022.250	2123.038	233.845	233.845	233.845	233.845	233.845	233.845	233.845	233.845	233.845	233.845	233.845	763.414	733.874	691.588	676.749	887.983	822.134	875.266	758.297	977.352	839.621	395.747	1259.608	1001.429	1148.710	1159.307	1510.191	1428.477	1483.788	1164.370	1345.368	1176.989	1116.936	3421.041	2780.791	3517.678	3462.132	3518.257	3443.296	3583.826	3708.618	3906.342	3486.967	2966.764	
frog-23-cut.mat	"UH0"	2123.038	2211.090	195.158	226.017	199.190	192.662	191.295	190.438	189.777	189.547	189.828	190.177	189.657	453.851	445.560	478.698	486.851	486.456	483.231	472.287	472.398	462.102	420.849	343.859	1204.001	1054.908	1125.219	1140.092	1153.648	1204.429	1240.812	1289.689	1290.792	1251.664	1293.493	2495.482	2404.839	2431.049	2439.727	2438.107	2431.329	2466.988	2510.090	2523.966	2592.319	2704.254	
frog-6c.mat	"ki"	990.000	1132.086	185.075	155.343	155.343	155.343	155.343	230.213	219.235	188.834	178.450	176.051	172.776	419.991	389.895	441.047	519.793	656.757	392.532	321.064	368.652	369.540	357.257	375.590	1781.761	1556.878	1534.498	1901.805	1737.487	1549.644	1742.715	2040.869	2024.934	1873.710	1845.877	2584.612	2818.874	2920.564	2777.927	2683.624	2715.408	2380.162	2308.553	2132.264	2287.554	2783.141	
frog-6c.mat	"K"	990.000	1060.083	155.343	155.343	155.343	155.343	155.343	155.343	155.343	155.343	155.343	155.343	155.343	482.473	387.642	391.538	441.765	443.181	479.309	560.582	631.675	683.108	509.568	313.206	1657.558	1588.242	1528.511	1371.288	1669.114	1933.641	1891.891	1744.749	1740.013	1599.999	1513.579	2791.557	2779.231	2863.178	2954.304	2893.727	2804.602	2763.698	2680.420	2685.066	2781.229	2735.204	
frog-6c.mat	"IH0"	1060.083	1132.086	187.140	227.884	214.966	194.276	184.124	179.952	177.250	176.168	175.974	174.104	171.457	357.419	297.892	333.948	366.798	369.563	371.286	370.155	355.511	358.845	373.772	379.060	1901.052	1418.947	2063.543	2035.370	2046.766	2052.892	2002.325	1957.149	1817.373	1863.699	1831.815	2379.584	2359.505	2377.747	2373.991	2246.765	2146.962	2088.534	2321.950	2256.198	2172.700	3335.368	
karuk-2010-05-01-arg-edited-2_05.mat	"ki"	2341.391	2513.989	180.921	180.921	180.921	180.921	180.921	180.921	210.995	203.731	185.723	165.818	160.401	926.857	1369.054	1580.457	1413.308	1349.897	1035.885	984.556	350.434	387.434	390.919	398.467	2263.131	2584.416	2723.766	2799.979	2633.702	1804.050	2134.934	1933.739	2012.449	2005.767	2017.925	3031.857	3150.427	3524.812	3670.264	3366.171	2981.923	3097.542	2571.122	2699.282	2693.277	2590.686	
karuk-2010-05-01-arg-edited-2_05.mat	"K"	2341.391	2440.537	208.124	208.124	208.124	208.124	208.124	208.124	208.124	208.124	208.124	208.124	208.124	1323.417	1278.574	1498.480	1598.360	1489.458	1413.312	1448.510	1233.369	901.621	1275.282	1124.055	2469.721	2411.782	2789.883	2710.878	2787.365	2835.538	2709.282	2528.498	1730.996	1972.924	2248.492	3310.464	3123.933	3231.405	3346.501	3869.947	3651.771	3570.284	3190.500	2974.374	3022.828	3192.289	
karuk-2010-05-01-arg-edited-2_05.mat	"IH0"	2440.537	2513.989	180.554	210.940	206.551	197.589	190.227	182.876	171.922	163.806	162.330	161.202	159.176	376.790	305.314	348.289	366.919	377.668	397.265	395.326	387.874	390.532	388.377	410.945	1972.646	1656.717	1826.656	2150.170	2048.639	1975.620	1986.073	2017.017	2008.746	2019.422	2019.875	2649.438	2805.548	2528.858	2525.994	2689.062	2716.767	2707.797	2701.921	2660.134	2610.246	2550.971	
karuk-2010-05-01-arg-edited-2_06.mat	"ki"	1000.000	1156.976	189.932	345.022	345.022	345.022	193.569	192.787	162.545	149.016	149.016	149.016	149.016	477.015	1207.848	514.905	455.272	281.578	325.533	400.400	402.132	367.324	364.494	380.603	2081.269	2296.329	1993.065	2206.880	1858.449	2069.993	2067.876	2095.896	2061.096	2041.958	2078.983	2762.158	3406.715	2777.294	2620.230	2491.945	2338.643	2512.767	2510.930	2991.482	2616.958	3235.222	
karuk-2010-05-01-arg-edited-2_06.mat	"K"	1000.000	1058.537	323.429	345.022	345.022	345.022	345.022	345.022	345.022	345.022	345.022	345.022	193.873	652.111	1248.886	1270.775	877.702	351.545	676.643	556.658	482.052	390.256	324.948	256.400	2112.999	2448.373	2257.137	2055.914	1746.037	2077.319	2372.223	2379.400	1968.211	1885.257	1866.895	2857.254	3498.584	3518.897	3029.972	2727.734	2847.419	2802.282	2700.112	2433.471	2465.273	2511.147	
karuk-2010-05-01-arg-edited-2_06.mat	"IH0"	1058.537	1156.976	170.942	196.051	190.420	168.609	151.486	148.209	148.209	148.209	148.209	148.209	148.209	368.499	273.162	343.818	392.386	416.060	400.156	357.275	382.243	361.563	362.789	392.624	2059.359	1906.316	2129.194	2061.145	2094.315	2097.975	2055.040	2065.769	2044.241	2067.545	2077.844	2701.952	2448.070	2295.562	2520.510	2457.141	2536.899	2653.954	3281.855	2561.377	2952.689	3363.927	
karuk-2010-05-01-arg-edited-2_10.mat	"ki"	417.077	526.783	202.261	193.139	193.209	194.018	194.421	199.111	217.461	220.524	212.764	204.090	194.753	422.920	558.397	870.863	566.316	427.708	394.463	281.893	262.298	260.185	274.838	308.435	1801.237	1595.542	1790.374	1885.466	1865.403	1769.497	1567.452	1807.448	1639.002	2097.844	2003.308	2730.903	2843.399	2946.381	2865.598	2623.519	2558.123	2390.565	2353.989	2369.040	3057.378	3213.570	
karuk-2010-05-01-arg-edited-2_10.mat	"K"	417.077	472.236	194.807	194.004	192.368	193.052	193.360	193.850	194.198	193.960	194.814	197.605	200.692	565.356	631.052	452.185	823.889	964.178	635.737	477.045	430.255	423.755	429.368	357.883	1778.260	1561.898	1630.518	1766.134	1822.113	1862.614	1914.991	1877.211	1848.468	1843.154	1692.533	2772.844	2888.971	2764.525	2959.789	2941.163	2912.636	2817.438	2654.370	2574.918	2629.772	2474.769	
karuk-2010-05-01-arg-edited-2_10.mat	"IH0"	472.236	526.783	209.720	211.930	224.334	222.932	217.510	214.396	210.917	206.040	202.374	198.230	192.016	278.311	286.385	276.160	265.074	258.705	254.714	265.737	281.213	270.142	268.243	340.409	1820.542	1566.571	1564.411	1769.607	1864.114	1587.476	1672.033	2144.476	2057.608	2057.342	1962.484	2683.450	2410.361	2369.017	2335.682	2373.945	2393.493	2340.233	2808.972	3324.240	3267.415	3173.166	
karuk-2010-05-01-arg-edited-2_11.mat	"ki"	610.000	714.367	214.708	230.551	230.701	218.455	212.963	206.417	205.080	207.304	210.279	212.063	212.662	418.031	714.313	900.050	243.122	273.963	330.255	346.854	342.675	316.206	301.685	332.410	2024.133	1857.154	2065.305	2044.628	2229.450	2266.807	2023.070	1961.790	1922.998	1906.419	1921.500	2615.618	2586.761	3140.940	2654.149	2452.631	2441.825	2522.389	2519.007	2553.049	2571.400	2659.901	
karuk-2010-05-01-arg-edited-2_11.mat	"K"	610.000	633.821	228.782	232.583	229.441	226.255	231.895	238.212	238.265	229.681	226.708	223.531	217.461	747.786	702.713	715.922	734.242	713.446	577.945	396.713	639.505	1955.951	1384.423	219.656	1981.854	2034.541	1929.342	1845.402	1684.173	1572.013	1670.201	2059.783	2764.155	2465.797	1972.373	2859.684	2480.291	2502.625	2592.526	2724.150	2805.307	2840.934	3092.249	3788.750	3428.492	2707.782	
karuk-2010-05-01-arg-edited-2_11.mat	"IH0"	633.821	714.367	210.393	218.905	213.139	207.056	205.573	205.040	207.336	209.809	211.449	212.458	212.650	314.166	255.913	269.944	316.030	344.771	346.471	343.165	323.995	297.838	310.490	335.111	2036.504	2089.568	2221.312	2317.625	2114.510	2003.654	1961.779	1927.368	1912.277	1903.220	1925.865	2541.471	2619.277	2450.143	2417.426	2500.401	2520.185	2518.160	2543.904	2567.743	2584.275	2671.474	
karuk-2010-05-01-arg-edited-2_16.mat	"xu"	530.000	666.083	186.188	174.850	175.160	189.242	192.889	176.733	169.120	184.328	213.937	197.505	189.545	723.136	558.465	826.506	863.682	1037.589	1021.629	849.648	752.875	360.660	531.590	483.258	1771.875	1633.138	1903.640	1836.029	2469.339	2495.738	2390.729	1903.812	1001.779	1046.964	1090.934	3209.025	3036.868	3379.435	3254.937	3710.074	3719.529	3627.169	3311.552	2694.252	2656.244	2775.378	
karuk-2010-05-01-arg-edited-2_16.mat	"HH"	530.000	620.320	178.547	174.817	175.125	175.088	185.516	195.061	192.626	179.658	170.593	168.775	169.300	867.730	338.911	899.959	773.683	758.072	1068.894	1028.262	1040.385	944.772	814.231	1021.142	2129.933	1234.964	2344.263	1668.107	1510.147	2488.815	2467.873	2481.084	2519.930	2331.560	2311.669	3450.359	2672.774	3636.109	3232.551	3028.572	3696.073	3722.893	3739.455	3674.206	3588.019	3548.450	
karuk-2010-05-01-arg-edited-2_16.mat	"UH0"	620.320	666.083	200.673	204.612	220.809	215.692	207.380	201.387	197.191	193.825	191.404	189.123	187.610	450.469	395.915	284.799	334.977	443.096	506.230	546.387	543.346	515.844	485.940	441.040	1077.938	1294.836	1032.698	966.675	1002.230	1050.909	1056.587	1034.038	1018.329	1047.053	1222.291	2736.744	2943.091	2842.147	2656.119	2603.367	2608.564	2644.721	2714.561	2777.107	2786.865	2763.777	
karuk-2010-05-01-arg-edited-2_60.mat	"pu"	0.000	151.270	264.260	264.260	267.993	313.032	326.401	270.327	229.187	240.496	249.774	245.504	235.471	407.153	407.153	420.508	407.751	442.704	399.905	426.199	409.416	412.222	404.980	348.559	1107.811	1107.811	1424.346	1303.709	1414.467	1120.824	978.317	1004.516	998.567	973.496	963.524	2551.320	2551.320	2488.656	2599.106	2762.847	2524.865	2491.519	2649.802	2589.886	2370.850	2438.811	
karuk-2010-05-01-arg-edited-2_60.mat	"P"	0.000	71.299	306.822	306.822	306.822	306.822	264.827	294.903	321.565	326.459	325.964	325.595	277.639	416.862	416.862	416.862	416.862	424.614	400.368	413.802	425.533	467.479	401.607	387.672	1322.045	1322.045	1322.045	1322.045	1423.093	1355.391	1259.063	1334.040	1458.627	1384.664	1111.537	2630.744	2630.744	2630.744	2630.744	2486.315	2494.710	2629.616	2825.016	2761.748	2651.888	2509.159	
karuk-2010-05-01-arg-edited-2_60.mat	"UH0"	71.299	151.270	239.330	227.356	229.018	234.557	240.951	247.591	250.572	248.486	244.189	238.116	233.460	401.867	430.387	422.849	425.888	402.178	410.145	414.155	405.824	408.454	366.080	335.394	985.013	1000.779	970.077	988.824	1006.791	1009.877	996.710	974.704	974.359	949.321	975.776	2505.251	2485.368	2480.896	2541.067	2664.108	2688.046	2564.894	2415.237	2344.708	2405.987	2463.168	
karuk-2010-07-23-ag-vs-3_15.mat	"puu"	1450.000	1785.738	167.459	156.019	154.016	153.928	153.928	153.928	198.629	170.230	168.570	166.503	162.668	472.447	405.273	465.688	622.425	761.692	640.072	339.408	377.274	381.005	375.861	367.798	1321.585	1491.390	1665.223	1711.821	1927.224	1762.640	875.485	946.498	964.689	950.769	945.615	2658.262	2662.861	2837.164	2945.574	3258.190	2860.243	2479.348	2401.819	2422.341	2394.968	2361.463	
