Filename,seq,seq_id,Label,part,word,sentence,before,after,dur_mod,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,issue
VS-24_04.mat,pu,1,P,C,puqaapunmutihara,vaa xas vura vaa uum vura uum cheemyaach karu uum vura vaa puqaapunmutihara faat uum pawashingmachine,sp,UH0,76.26599999999962,10120.0,10196.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.295,1169.2069999999999,1192.583,1235.108,1274.826,1249.762,1257.181,1329.6689999999999,1349.894,1372.6629999999998,1400.2939999999999,1365.392,1320.415,1389.4579999999999,1418.1779999999999,708.0219999999999,686.061,635.721,423.14300000000003,374.536,388.51199999999994,2089.52,2150.012,2290.706,2374.355,2330.69,2164.39,2148.063,2233.416,2344.644,2561.404,2630.031,2453.183,2399.269,2548.439,2611.0789999999997,1744.164,1900.067,1689.351,1526.441,1297.256,786.68,3135.651,3408.9840000000004,3355.4429999999998,3416.083,3428.692,3340.3059999999996,3308.139,3344.677,3300.018,3165.0290000000005,3380.611,3614.027,3614.6209999999996,3682.741,3759.914,2840.775,2472.275,2381.1710000000003,2418.138,2337.825,2315.169,76.26599999999962,none
VS-24_04.mat,pu,1,UH0,V,puqaapunmutihara,vaa xas vura vaa uum vura uum cheemyaach karu uum vura vaa puqaapunmutihara faat uum pawashingmachine,P,T,70.15899999999965,10196.266,10266.425,179.488,174.59900000000002,175.768,175.903,172.83,173.676,175.547,174.899,174.752,175.74900000000002,176.49400000000003,178.19299999999998,179.732,180.611,182.389,183.997,185.016,185.704,186.13299999999998,186.375,186.225,483.274,374.975,393.045,406.67900000000003,412.94599999999997,416.845,426.92699999999996,445.158,462.3,476.93199999999996,491.215,500.006,507.48900000000003,515.631,524.039,533.252,542.382,550.845,558.758,567.179,577.075,825.365,730.872,725.1080000000001,716.455,709.346,713.436,734.5219999999999,757.701,772.289,780.0039999999999,806.19,841.4939999999999,865.2130000000001,882.138,899.4060000000001,916.211,927.3839999999999,933.279,936.003,935.937,936.618,2789.8540000000003,2536.453,2751.95,2772.555,2671.757,2610.218,2645.962,2739.204,2812.844,2823.684,2794.1240000000003,2726.862,2694.655,2722.8559999999998,2801.677,2915.23,2957.8759999999997,2944.96,2949.842,2978.538,3012.697,70.15899999999965,none
VS-24_04.mat,pu,2,P,C,puqaapunmutihara,vaa xas vura vaa uum vura uum cheemyaach karu uum vura vaa puqaapunmutihara faat uum pawashingmachine,AA1,UH0,140.0,10460.0,10600.0,192.66400000000002,183.766,179.003,170.535,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,168.09400000000002,226.33,236.678,675.931,560.911,698.779,726.7810000000001,698.578,754.398,746.816,700.7260000000001,647.8330000000001,672.055,710.081,746.57,763.238,799.7080000000001,666.745,636.9169999999999,661.8489999999999,832.801,813.0239999999999,410.33099999999996,314.221,1177.277,1094.9660000000001,1142.4260000000002,1146.8310000000001,1110.075,1063.945,1090.889,1099.458,1083.5539999999999,1111.753,1113.383,1130.1689999999999,1098.642,1235.328,1108.461,1115.964,1097.711,2028.7479999999998,1668.6870000000001,1033.096,929.0,2862.6690000000003,2772.384,2908.23,3117.9570000000003,2754.2059999999997,2656.179,2656.5209999999997,2651.842,2829.56,2924.93,2870.87,3003.167,3185.4570000000003,2984.843,2881.0290000000005,3005.785,2952.591,3094.728,2619.055,2619.199,2727.6240000000003,140.0,none
VS-24_04.mat,pu,2,UH0,V,puqaapunmutihara,vaa xas vura vaa uum vura uum cheemyaach karu uum vura vaa puqaapunmutihara faat uum pawashingmachine,P,N,30.0,10600.0,10630.0,215.895,248.87900000000002,239.332,232.668,229.263,223.455,217.518,215.037,213.018,211.04,209.895,209.217,208.33900000000003,207.641,207.28900000000002,206.455,205.428,205.203,204.83599999999998,203.59400000000002,203.132,465.964,353.684,370.36800000000005,386.17900000000003,400.81300000000005,413.256,423.95599999999996,431.966,438.212,442.38199999999995,445.616,448.191,450.564,452.902,456.08,464.968,488.153,571.998,648.673,648.668,618.4540000000001,1052.976,938.737,957.135,974.6060000000001,989.1439999999999,997.72,1002.127,1001.98,1000.35,999.0160000000001,999.055,1001.742,1006.4119999999999,1014.596,1026.4769999999999,1049.124,1087.951,1163.371,1242.932,1293.478,1329.325,2611.137,2718.81,2699.776,2670.321,2636.5820000000003,2603.512,2574.3360000000002,2552.255,2535.0460000000003,2525.1,2520.756,2523.965,2530.1710000000003,2540.4120000000003,2555.48,2577.825,2606.27,2645.423,2685.593,2713.2309999999998,2729.6059999999998,30.0,none
VS-24_11.mat,ki,3,K,C,kich,vaa vura ip paqaapunmuti vaa vura kich vaa kumeekrii,AH0,IH0,53.746000000000095,2500.0,2553.746,157.109,156.311,157.189,158.063,157.75799999999998,157.126,157.112,156.61,156.436,156.425,156.425,156.425,156.425,156.425,156.425,156.425,156.425,156.425,156.425,156.425,156.425,428.75199999999995,410.69699999999995,416.626,423.72,425.74,423.961,422.67699999999996,427.579,444.035,477.31300000000005,526.512,558.323,549.932,520.181,492.92,478.64099999999996,444.164,340.343,274.22700000000003,265.936,282.33799999999997,1803.1789999999999,1628.237,1562.9170000000001,1519.119,1479.881,1471.786,1486.9379999999999,1518.5729999999999,1556.089,1626.62,1742.18,1936.3020000000001,2085.098,2086.985,2062.45,2068.365,2088.431,2072.754,2019.638,2024.4379999999999,2002.499,2563.492,2518.4139999999998,2566.847,2580.27,2565.9829999999997,2557.751,2561.666,2574.132,2589.998,2596.91,2562.703,2530.077,2570.061,2642.211,2664.6659999999997,2674.5290000000005,2688.336,2668.4179999999997,2629.671,2432.7039999999997,2233.966,53.746000000000095,none
VS-24_11.mat,ki,3,IH0,V,kich,vaa vura ip paqaapunmuti vaa vura kich vaa kumeekrii,K,CH,49.04100000000017,2553.746,2602.7870000000003,173.378,173.378,176.317,177.687,176.91099999999997,173.77700000000002,173.579,174.982,176.352,175.86700000000002,174.234,173.327,173.252,172.65400000000002,172.278,172.02700000000002,171.942,171.354,170.13099999999997,169.41299999999998,170.18,365.74800000000005,304.443,326.238,342.195,349.991,353.73900000000003,355.621,358.41,361.153,362.735,363.798,364.858,365.93,367.265,370.259,376.99199999999996,386.26199999999994,394.431,402.601,406.225,401.55300000000005,1906.115,1990.6729999999998,1994.585,1976.506,1965.379,1970.481,1959.185,1942.39,1943.771,1954.474,1959.3629999999998,1943.862,1907.465,1866.622,1843.28,1839.503,1840.53,1838.453,1824.225,1802.878,1787.95,2463.544,2202.903,2195.506,2193.5789999999997,2182.499,2202.206,2293.585,2424.563,2507.572,2546.201,2564.036,2563.4,2557.444,2560.314,2570.3320000000003,2580.563,2587.784,2590.873,2594.436,2614.565,2669.313,49.04100000000017,none
VS-24_12.mat,ki,4,K,C,kich,haa vaa vura kich iqaapunmuti vaa kumeekrii,AH0,IH0,53.471000000000004,1280.0,1333.471,154.843,152.392,153.519,154.355,155.60299999999998,155.88,156.244,155.476,154.45,154.641,154.32299999999998,154.045,154.505,154.656,154.494,154.825,155.571,156.489,157.12,154.606,153.334,357.205,323.115,328.48800000000006,337.39300000000003,355.583,371.315,383.485,393.01199999999994,393.534,386.68800000000005,376.207,367.20599999999996,360.26800000000003,355.20300000000003,354.944,362.82,380.14300000000003,391.473,362.89599999999996,296.425,277.986,1841.142,1699.172,1656.162,1677.515,1742.0479999999998,1782.496,1801.49,1796.3470000000002,1709.348,1592.628,1624.31,1711.351,1799.152,1880.471,1924.124,1990.075,2071.754,2105.864,2111.155,2088.376,2060.0570000000002,2857.2059999999997,2755.545,2817.36,2926.511,3012.4709999999995,3063.9359999999997,3196.836,3160.448,2928.0890000000004,2814.364,2786.441,2776.993,2793.566,2832.1690000000003,2854.815,2854.1890000000003,2815.745,2763.5209999999997,2713.428,2663.035,2571.597,53.471000000000004,none
VS-24_12.mat,ki,4,IH0,V,kich,haa vaa vura kich iqaapunmuti vaa kumeekrii,K,CH,68.85500000000002,1333.471,1402.326,89.854,89.854,89.854,91.68700000000001,91.834,91.71700000000001,91.23700000000001,90.979,90.988,90.73700000000001,90.23200000000001,89.751,89.48299999999999,89.12700000000001,88.792,88.506,88.46700000000001,88.495,88.476,88.47,88.61,358.272,294.832,321.305,340.125,352.82199999999995,361.755,363.689,362.509,366.269,371.54400000000004,372.374,369.702,370.653,374.233,373.74800000000005,372.269,375.397,374.767,365.041,355.056,348.3,2002.8570000000002,2070.981,2062.734,2052.324,2050.261,2047.045,2049.146,2053.196,2043.4820000000002,2016.993,2011.4589999999998,2016.851,1998.465,2002.241,2000.733,1962.036,1950.441,1948.981,1920.463,1895.079,1893.549,2331.531,2302.243,2225.9970000000003,2259.865,2164.471,2057.992,2064.532,2097.728,2182.194,2255.5229999999997,2257.44,2249.7729999999997,2347.011,2420.866,2437.43,2458.9829999999997,2489.5029999999997,2545.054,2576.034,2594.19,2626.768,68.85500000000002,none
VS-33_39.mat,xu,5,HH,C,xuntapan,ta nimah paquuxkunish xuntapan,sp,UH0,182.0310000000004,3188.4429999999998,3370.474,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,182.792,185.08700000000002,182.37400000000002,858.263,1267.396,1274.503,1207.496,564.64,1097.802,561.668,655.955,885.8789999999999,946.304,761.3380000000001,689.5219999999999,455.155,571.04,949.205,1036.087,985.1519999999999,968.105,1048.547,925.383,172.87900000000002,2187.027,3142.7529999999997,3200.2859999999996,3006.9390000000003,1627.567,2839.4570000000003,1361.2379999999998,1074.059,1568.308,2629.2909999999997,1126.115,1987.335,1409.067,1534.7910000000002,2471.71,2809.816,2662.2129999999997,2591.625,2655.926,2520.606,1259.609,3447.94,3853.6890000000003,3960.7070000000003,3983.678,3214.283,3963.8379999999997,3177.737,3070.278,3294.676,3795.083,3101.954,3484.7070000000003,2805.009,2738.5959999999995,3599.224,3235.801,3591.684,3705.567,3534.2729999999997,3934.362,2760.882,182.0310000000004,none
VS-33_39.mat,xu,5,UH0,V,xuntapan,ta nimah paquuxkunish xuntapan,HH,N,130.2489999999998,3370.474,3500.723,165.579,180.55,179.32299999999998,175.18200000000002,171.553,167.535,163.965,161.175,159.467,158.516,158.203,158.192,158.80700000000002,159.472,160.629,162.05,163.09,164.72299999999998,165.954,168.32,171.826,172.33599999999998,198.08599999999998,192.61900000000003,184.065,180.13,186.248,186.641,184.1,188.761,201.257,208.342,184.954,172.429,115.271,120.62100000000001,135.252,100.212,147.297,181.481,185.57,188.095,1161.472,1274.407,1187.0,1198.065,1184.787,1332.879,1263.42,1135.476,1129.367,1157.089,1204.566,1220.85,1178.803,1083.347,1087.964,1074.356,945.43,932.602,1036.8139999999999,1199.5339999999999,1358.349,2751.5690000000004,2786.9770000000003,2735.54,2745.8959999999997,2678.3720000000003,2681.9509999999996,2716.784,2733.244,2785.64,2909.094,2828.115,2764.792,2768.072,2793.993,2808.164,2794.093,2690.631,2671.48,2693.183,2708.71,2741.277,130.2489999999998,none
VS-34a_01.mat,pu,6,P,C,pufaat,ook uum pufaat paqas,M,UH0,138.52699999999993,590.0,728.5269999999999,173.28599999999997,156.636,154.24,154.947,162.636,170.76,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,171.238,225.02,233.878,528.61,281.039,324.783,425.858,427.06199999999995,383.49,355.208,422.244,439.025,386.67800000000005,832.7560000000001,713.132,397.837,404.096,434.731,538.498,839.99,1010.258,1030.151,676.0039999999999,290.407,1519.476,1087.907,1250.537,1103.702,1026.191,1421.745,1418.547,1221.656,1652.94,2028.527,2463.581,2042.7779999999998,1533.5510000000002,1339.2820000000002,1362.987,1705.493,2045.22,1363.2279999999998,1750.941,1883.9520000000002,762.538,2811.453,2856.387,2852.087,2740.9040000000005,2551.277,2423.341,2423.756,2592.8360000000002,2964.259,3271.3309999999997,3407.1809999999996,2923.98,2868.6820000000002,2610.455,2753.915,3002.382,2971.3979999999997,2389.208,3090.228,3027.988,2572.216,138.52699999999993,none
VS-34a_01.mat,pu,6,UH0,V,pufaat,ook uum pufaat paqas,P,F,62.826000000000136,728.5269999999999,791.3530000000001,211.09599999999998,244.172,234.519,219.33700000000002,214.899,213.122,212.248,211.614,210.925,210.37,209.623,208.94,208.28,207.472,206.208,204.543,203.398,202.158,200.888,199.71900000000002,198.301,383.592,349.14,373.527,386.94199999999995,389.09,385.405,382.954,382.596,381.912,381.793,382.659,384.074,386.01,387.374,386.403,383.288,380.961,383.097,398.865,409.05400000000003,385.023,857.53,793.462,814.695,825.3939999999999,827.672,825.387,822.0889999999999,823.002,829.043,834.041,836.9889999999999,837.82,836.544,834.2439999999999,831.8960000000001,829.615,827.668,825.451,835.2460000000001,987.341,1233.434,2477.917,2616.695,2590.028,2538.651,2481.91,2437.811,2460.071,2516.6479999999997,2522.382,2513.987,2502.597,2477.61,2446.574,2418.842,2406.158,2392.779,2386.683,2415.5789999999997,2449.248,2480.653,2489.409,62.826000000000136,none
VS-34a_02.mat,pu,7,P,C,pufaat,iikam pufaat paqas,M,UH0,88.45399999999995,620.0,708.454,147.79399999999998,143.52200000000002,143.34799999999998,144.556,145.165,147.164,152.046,153.168,149.856,149.442,148.03,148.789,152.007,152.007,152.007,152.007,152.007,152.007,152.007,152.007,152.007,469.159,218.511,218.60299999999998,236.14700000000002,230.113,260.536,297.753,301.121,300.596,280.311,382.72,580.476,821.295,841.658,811.385,746.67,719.672,625.246,695.414,376.41900000000004,398.251,1480.672,1544.66,1425.404,1466.382,1469.0420000000001,1437.075,1405.415,1425.5620000000001,1426.31,1408.183,1842.533,1706.5629999999999,1666.7089999999998,1670.775,1642.031,1539.1589999999999,1336.475,1331.225,1823.124,1130.1760000000002,763.6569999999999,2564.402,2863.955,2637.914,2681.74,2607.055,2608.732,2653.21,2595.88,2537.855,2379.834,2148.98,2422.565,2498.612,2491.5389999999998,2474.7529999999997,2414.598,2334.802,2455.839,2960.655,2680.761,2702.2070000000003,88.45399999999995,none
VS-34a_02.mat,pu,7,UH0,V,pufaat,iikam pufaat paqas,P,F,75.13400000000013,708.454,783.5880000000001,196.24200000000002,224.752,230.52599999999998,211.0,200.59799999999998,197.292,195.575,194.625,193.641,192.729,191.997,191.53799999999998,191.21400000000003,190.959,190.882,191.03,191.148,191.107,190.84799999999998,190.36,189.767,393.611,383.217,406.714,411.50800000000004,406.155,404.86300000000006,405.98699999999997,403.909,399.736,397.289,396.09,394.51300000000003,393.345,392.343,391.395,390.648,389.401,387.293,384.11,378.702,364.444,883.582,834.063,861.747,869.832,873.86,888.8760000000001,906.012,915.2260000000001,918.1339999999999,915.7289999999999,910.7860000000001,905.9889999999999,900.898,895.817,891.132,882.247,865.602,848.937,845.799,864.6439999999999,883.4019999999999,2504.438,2543.519,2481.112,2498.9210000000003,2502.3179999999998,2515.973,2579.144,2630.468,2587.6620000000003,2537.87,2509.1279999999997,2491.221,2472.823,2468.149,2476.103,2492.763,2497.363,2495.1479999999997,2489.045,2454.4629999999997,2370.175,75.13400000000013,none
VS-34a_03.mat,pu,8,P,C,pufaat,ook uum vura pufaat pataay paqas,AH0,UH0,191.6010000000001,940.0,1131.601,66.956,70.905,71.101,71.142,70.615,69.51100000000001,69.322,69.189,65.378,62.55,64.066,66.809,62.03,60.388999999999996,65.642,71.42699999999999,66.922,62.558,64.979,70.495,70.495,631.9019999999999,495.885,468.57,452.99199999999996,435.529,447.735,418.32,388.884,510.01800000000003,610.526,534.734,639.248,583.5369999999999,526.982,412.213,574.971,1730.61,852.439,1350.386,1110.46,248.68099999999998,1805.761,1067.251,1052.768,1036.181,1002.319,959.799,1046.565,690.546,1873.5770000000002,2381.3179999999998,2335.97,2413.404,2171.6710000000003,2487.916,2370.904,2426.179,2896.7729999999997,2354.146,2248.7470000000003,2213.919,1252.935,3086.593,2456.562,2683.7129999999997,2839.07,2876.1079999999997,2497.305,2681.18,2746.5170000000003,3041.5,3713.428,3298.11,3692.074,3201.546,3606.114,3431.355,3188.884,4063.02,3201.074,2840.238,3166.421,2719.6940000000004,191.6010000000001,none
VS-34a_03.mat,pu,8,UH0,V,pufaat,ook uum vura pufaat pataay paqas,P,F,58.23199999999997,1131.601,1189.833,190.115,190.115,190.115,189.88299999999998,188.174,185.19400000000002,184.55200000000002,185.72299999999998,186.567,188.16,189.262,191.13299999999998,192.855,194.115,194.86599999999999,194.705,194.30900000000003,193.49,192.01,190.453,188.46099999999998,372.834,304.154,333.431,358.63199999999995,380.702,391.76599999999996,389.03,378.824,373.37300000000005,376.16,379.68699999999995,378.05400000000003,374.944,376.091,379.574,380.714,378.931,378.50300000000004,380.983,385.73800000000006,379.39300000000003,865.449,831.8530000000001,831.7489999999999,832.296,832.302,836.216,845.192,854.705,857.9580000000001,851.825,844.185,844.6619999999999,850.26,856.432,867.5939999999999,883.242,893.3960000000001,898.81,905.0060000000001,920.063,946.798,2323.702,2527.885,2431.126,2369.44,2353.0029999999997,2383.633,2391.854,2362.153,2312.244,2290.637,2322.1820000000002,2371.22,2397.405,2400.246,2406.1929999999998,2377.581,2280.847,2165.3,2084.651,2102.7529999999997,2181.2889999999998,58.23199999999997,none
VS-34a_04.mat,pu,9,P,C,pufaat,ook uum vura taay paqas pufaat pay uum paqipaha,sp,UH0,59.74900000000025,2720.0,2779.7490000000003,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,214.764,989.543,435.87300000000005,345.18300000000005,357.9,664.785,1834.366,1835.874,1762.5320000000002,1708.35,1655.78,1575.8229999999999,1312.714,915.065,883.1210000000001,849.05,791.36,729.408,763.76,1087.068,215.77900000000002,249.69,2050.078,1993.221,1820.226,1752.524,2062.907,3037.38,2261.136,2402.058,2272.7470000000003,2713.341,2620.376,2200.291,1637.477,1770.586,1750.231,1711.4489999999998,1694.065,1871.943,2184.1079999999997,1693.305,1648.797,3075.265,2956.545,2790.824,2762.3779999999997,3223.9770000000003,4039.76,3403.039,3462.453,3341.1809999999996,3499.5,3685.531,3454.71,2602.76,2647.8940000000002,2641.0959999999995,2623.566,2611.229,2726.784,3163.187,2779.52,3025.241,59.74900000000025,none
VS-34a_04.mat,pu,9,UH0,V,pufaat,ook uum vura taay paqas pufaat pay uum paqipaha,P,F,61.19599999999991,2779.7490000000003,2840.945,193.035,209.111,207.033,208.738,209.732,203.968,198.54,194.71400000000003,192.71900000000002,191.051,190.44799999999998,189.576,188.91400000000002,188.312,187.518,186.835,185.93099999999998,184.93,183.234,181.40200000000002,178.613,348.207,293.33099999999996,293.925,298.092,317.343,339.077,361.327,380.486,393.59,399.89300000000003,399.8,393.718,383.75,369.42,352.406,337.091,326.786,322.72,323.505,333.452,349.029,913.5889999999999,1193.299,763.33,802.6360000000001,810.945,808.8530000000001,806.166,812.711,827.5369999999999,844.697,859.9730000000001,870.88,877.698,885.328,900.197,922.2260000000001,946.0419999999999,958.191,973.4010000000001,1032.542,1193.843,2345.8779999999997,2916.8909999999996,2589.344,2484.844,2423.093,2398.154,2379.925,2326.49,2256.755,2218.786,2227.841,2258.749,2304.321,2305.269,2160.931,2044.521,2183.024,2330.848,2357.183,2333.3179999999998,2303.321,61.19599999999991,none
VS-34a_06.mat,ki,10,K,C,kich,ook uum vura paqas kich pufaat uum paqipaha,sp,IH0,60.0,2070.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.197,1373.4820000000002,1347.601,1356.92,1368.221,1551.349,711.299,517.323,738.5089999999999,839.074,917.294,1033.883,959.1210000000001,840.002,805.5830000000001,782.2080000000001,759.37,742.83,748.9830000000001,770.2139999999999,765.383,1803.096,2397.574,2394.834,2311.18,2165.922,2602.679,2306.728,2112.261,2216.6679999999997,2256.351,2229.399,2138.115,1424.473,1240.11,1224.625,1213.765,1205.036,1197.6,1189.954,1183.383,1180.927,3197.8759999999997,3464.917,3463.613,3457.453,3379.11,3840.673,3478.52,3231.867,3279.27,3295.297,3303.5679999999998,3259.4109999999996,3022.5009999999997,2861.867,2801.6290000000004,2847.389,2924.82,2990.764,3024.2470000000003,3044.9709999999995,3069.849,60.0,none
VS-34a_06.mat,ki,10,IH0,V,kich,ook uum vura paqas kich pufaat uum paqipaha,K,CH,30.0,2130.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.645,730.2669999999999,707.404,700.37,700.362,700.584,698.403,693.0169999999999,686.1610000000001,678.705,672.385,671.052,675.388,688.2280000000001,705.216,726.248,747.934,763.202,771.7360000000001,774.382,775.575,1137.025,1177.4660000000001,1173.4560000000001,1168.107,1163.228,1159.411,1155.847,1152.1960000000001,1148.33,1143.855,1138.5539999999999,1130.915,1120.6689999999999,1106.1689999999999,1090.502,1080.864,1082.157,1101.864,1126.579,1143.795,1152.663,3020.591,3052.687,3017.986,2982.5170000000003,2956.7940000000003,2946.903,2945.7470000000003,2953.815,2966.241,2982.0570000000002,2997.69,3008.502,3013.0679999999998,3008.949,3005.566,3019.7529999999997,3050.1220000000003,3088.812,3119.472,3129.4770000000003,3123.74,30.0,none
VS-34a_06.mat,pu,11,P,C,pufaat,ook uum vura paqas kich pufaat uum paqipaha,sp,UH0,99.08899999999994,6943.284000000001,7042.3730000000005,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,243.37599999999998,263.606,251.666,225.31,922.1419999999999,1082.576,1069.361,1003.33,1080.848,856.455,873.3660000000001,1651.271,1133.377,971.265,1015.77,1129.645,889.465,983.7810000000001,1103.415,1104.619,879.6460000000001,686.918,257.041,292.697,326.693,2023.231,2456.612,2326.0679999999998,2225.82,2224.222,2243.715,2135.1710000000003,2175.37,2448.494,2544.659,2346.033,2576.2889999999998,1481.0720000000001,2076.388,2282.195,2233.113,1604.16,1456.8729999999998,1380.773,1315.078,914.164,3166.8459999999995,3705.47,3470.575,3228.2259999999997,3259.574,3447.7529999999997,2960.946,3611.3070000000002,3506.205,3516.015,3532.3059999999996,3625.364,2907.509,3196.925,3423.985,3422.829,2526.294,2483.41,2474.913,2482.1,2518.221,99.08899999999994,none
VS-34a_06.mat,pu,11,UH0,V,pufaat,ook uum vura paqas kich pufaat uum paqipaha,P,F,79.32999999999993,7042.3730000000005,7121.703,193.08900000000003,233.52900000000002,219.107,195.209,189.50799999999998,189.66299999999998,190.688,191.63400000000001,192.43599999999998,192.834,193.331,193.35,192.774,191.757,190.452,188.736,186.82,184.737,182.717,180.78599999999997,179.31900000000002,373.76300000000003,341.115,367.175,379.92,383.286,384.01599999999996,385.853,388.625,390.208,391.829,394.77099999999996,397.226,398.462,398.798,396.14599999999996,389.282,376.605,354.69199999999995,330.773,319.24,319.376,843.206,822.6460000000001,828.7510000000001,831.555,827.451,812.745,802.404,801.87,803.845,805.679,809.1160000000001,816.64,828.946,845.712,864.6669999999999,881.179,889.4989999999999,890.6619999999999,893.105,897.8839999999999,904.34,2424.44,2527.611,2512.545,2484.739,2449.177,2442.194,2474.05,2501.604,2477.8720000000003,2401.8289999999997,2401.712,2424.82,2430.5679999999998,2432.984,2425.034,2424.12,2439.979,2442.649,2362.0370000000003,2266.236,2187.526,79.32999999999993,none
VS-34a_07.mat,pu,12,P,C,pufaat,ook uum pufaat paqipaha qas kich,M,UH0,80.78300000000002,590.0,670.783,163.877,161.95600000000002,160.268,157.842,155.178,152.424,154.467,159.252,164.435,167.755,169.725,171.61900000000003,174.247,174.34099999999998,174.34099999999998,174.34099999999998,174.34099999999998,174.34099999999998,174.34099999999998,174.34099999999998,229.033,457.69300000000004,223.921,250.59400000000002,267.236,268.731,509.131,685.867,1048.992,1086.615,772.822,772.262,521.71,352.27,322.953,287.41200000000003,277.068,288.83299999999997,296.817,303.443,324.302,344.101,1507.749,1176.754,1175.237,1164.739,1033.8310000000001,1786.0510000000002,1959.5710000000001,2273.154,2015.547,1568.746,1577.26,1513.787,1613.175,1660.851,1760.096,1759.2379999999998,1497.1879999999999,1308.058,1234.175,1014.441,907.63,2731.508,2798.761,2720.756,2639.967,2737.283,3478.6679999999997,3040.315,3619.5559999999996,3238.7529999999997,2438.695,2449.871,2450.734,2470.147,2378.178,2523.178,2669.7729999999997,2720.5609999999997,2641.695,2566.863,2428.007,2514.235,80.78300000000002,none
VS-34a_07.mat,pu,12,UH0,V,pufaat,ook uum pufaat paqipaha qas kich,P,F,44.593000000000075,670.783,715.3760000000001,208.61,231.017,236.13400000000001,229.888,219.173,215.459,211.919,210.77,208.15,206.71,205.34099999999998,204.41,203.18599999999998,202.31900000000002,201.301,199.852,199.206,197.959,197.157,196.40099999999998,195.912,407.25699999999995,374.17199999999997,393.42400000000004,408.423,420.204,426.32,428.045,428.56199999999995,428.852,429.19199999999995,428.93199999999996,427.69699999999995,425.452,423.38199999999995,421.26800000000003,416.539,407.17900000000003,389.566,370.26800000000003,357.244,348.537,891.2660000000001,901.452,899.6039999999999,895.461,886.819,877.8810000000001,873.913,874.105,878.926,885.192,888.887,890.285,889.721,888.9910000000001,889.355,890.465,891.929,894.716,899.934,907.4789999999999,917.425,2577.05,2671.41,2690.659,2678.0820000000003,2663.276,2659.4559999999997,2661.5240000000003,2662.934,2660.925,2655.37,2646.969,2636.3309999999997,2628.3109999999997,2625.969,2617.097,2581.936,2508.864,2395.469,2312.131,2292.47,2315.675,44.593000000000075,none
