Filename,seq,seq_id,part,issue,dur_mod,dur,Label,word,sentence,before,after,V1_dur,C_dur,V2_dur,V2_maxpF3,V2_maxpF3_tpt,V2_minpF3,V2_minpF3_tpt,V2_pF3diff,timepoint,pF3_means,V1,C,V2,V1_qual,V2_qual
VS-24_05.mat,upi,4,C,V1 voiceless,148.68600000000004,148.68600000000004,P,tupithxah,vaa kaan tupithxah,UH0,IH0,29.80599999999993,148.68600000000004,54.43099999999981,2560.01,20,2147.698,15,412.31200000000035,1,3323.83,u,p,i,u,i
VS-24_05.mat,upi,4,V2,V1 voiceless,54.43099999999981,54.43099999999981,IH0,tupithxah,vaa kaan tupithxah,P,TH,29.80599999999993,148.68600000000004,54.43099999999981,2560.01,20,2147.698,15,412.31200000000035,1,2496.732,u,p,i,u,i
VS-24_07.mat,iika,5,V1,,199.96900000000005,199.96900000000005,IY1,iikam,xas karu nuu aah nukyaati iikam,sp,K,199.96900000000005,117.48000000000047,68.90900000000056,2814.274000000001,1,2400.778,3,413.496000000001,1,2867.871,ii,k,a,i,a
VS-24_07.mat,iika,5,C,,117.48000000000047,117.48000000000047,K,iikam,xas karu nuu aah nukyaati iikam,IY1,AH0,199.96900000000005,117.48000000000047,68.90900000000056,2814.274000000001,1,2400.778,3,413.496000000001,1,3704.414,ii,k,a,i,a
VS-24_07.mat,iika,5,V2,,68.90900000000056,68.90900000000056,AH0,iikam,xas karu nuu aah nukyaati iikam,K,M,199.96900000000005,117.48000000000047,68.90900000000056,2814.274000000001,1,2400.778,3,413.496000000001,1,2814.274000000001,ii,k,a,i,a
VS-33_13.mat,iika,6,V1,,212.366,212.366,IY1,iikam,iikam patas,sil,K,212.366,150.32300000000004,76.79600000000005,2942.572,20,2641.422,4,301.1500000000001,1,2946.675,ii,k,a,i,a
VS-33_13.mat,iika,6,C,,150.32300000000004,150.32300000000004,K,iikam,iikam patas,IY1,AH0,212.366,150.32300000000004,76.79600000000005,2942.572,20,2641.422,4,301.1500000000001,1,3039.706,ii,k,a,i,a
VS-33_13.mat,iika,6,V2,,76.79600000000005,76.79600000000005,AH0,iikam,iikam patas,K,M,212.366,150.32300000000004,76.79600000000005,2942.572,20,2641.422,4,301.1500000000001,1,2720.49,ii,k,a,i,a
VS-34a_02.mat,iika,7,V1,,210.907,210.907,IY1,iikam,iikam pufaat paqas,sil,K,210.907,110.399,83.88999999999999,2640.7140000000004,20,2304.1,10,336.6140000000005,1,2699.044000000001,ii,k,a,i,a
VS-34a_02.mat,iika,7,C,,110.399,110.399,K,iikam,iikam pufaat paqas,IY1,AH0,210.907,110.399,83.88999999999999,2640.7140000000004,20,2304.1,10,336.6140000000005,1,2629.7470000000008,ii,k,a,i,a
VS-34a_02.mat,iika,7,V2,,83.88999999999999,83.88999999999999,AH0,iikam,iikam pufaat paqas,K,M,210.907,110.399,83.88999999999999,2640.7140000000004,20,2304.1,10,336.6140000000005,1,2555.923,ii,k,a,i,a
VS-34b_07.mat,uxi,8,V1,V1 absent,0.0,16.552999999999887,UH0,puxich,pusihich vura uum puxich too kviitha,P,HH,0.0,188.567,120.36300000000028,2673.567,2,2377.579,10,295.98799999999983,1,2286.119,u,x,i,u,i
VS-34b_07.mat,uxi,8,C,V1 absent,188.567,188.567,HH,puxich,pusihich vura uum puxich too kviitha,UH0,IH0,0.0,188.567,120.36300000000028,2673.567,2,2377.579,10,295.98799999999983,1,2345.325,u,x,i,u,i
VS-34b_07.mat,uxi,8,V2,V1 absent,120.36300000000028,120.36300000000028,IH0,puxich,pusihich vura uum puxich too kviitha,HH,CH,0.0,188.567,120.36300000000028,2673.567,2,2377.579,10,295.98799999999983,1,2655.716,u,x,i,u,i
VS-35a_42.mat,iika,9,V1,,334.256,334.256,IY1,iikam,iikam um ihyarih,sil,K,334.256,194.5010000000001,151.70399999999995,3582.21,9,1811.97,7,1770.24,1,3300.141,ii,k,a,i,a
VS-35a_42.mat,iika,9,C,,194.5010000000001,194.5010000000001,K,iikam,iikam um ihyarih,IY1,AH0,334.256,194.5010000000001,151.70399999999995,3582.21,9,1811.97,7,1770.24,1,2608.161,ii,k,a,i,a
VS-35a_42.mat,iika,9,V2,,151.70399999999995,151.70399999999995,AH0,iikam,iikam um ihyarih,K,M,334.256,194.5010000000001,151.70399999999995,3582.21,9,1811.97,7,1770.24,1,2569.896,ii,k,a,i,a
VS-35a_48.mat,ikuu,10,V1,,120.211,120.211,IH0,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,R,K,120.211,143.7550000000001,171.51899999999978,2493.955,20,2139.937,1,354.01800000000003,1,2463.545,i,k,uu,i,u
VS-35a_48.mat,ikuu,10,C,,143.7550000000001,143.7550000000001,K,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,IH0,UW1,120.211,143.7550000000001,171.51899999999978,2493.955,20,2139.937,1,354.01800000000003,1,3176.306,i,k,uu,i,u
VS-35a_48.mat,ikuu,10,V2,,171.51899999999978,171.51899999999978,UW1,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,K,N,120.211,143.7550000000001,171.51899999999978,2493.955,20,2139.937,1,354.01800000000003,1,2139.937,i,k,uu,i,u
VS-35b_14.mat,uxi,11,V1,,60.54299999999967,60.54299999999967,UH0,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,P,HH,60.54299999999967,86.88599999999997,102.029,2883.683,19,2123.235,6,760.4479999999999,1,3722.8,u,x,i,u,i
VS-35b_14.mat,uxi,11,C,,86.88599999999997,86.88599999999997,HH,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,UH0,IH0,60.54299999999967,86.88599999999997,102.029,2883.683,19,2123.235,6,760.4479999999999,1,2499.124,u,x,i,u,i
VS-35b_14.mat,uxi,11,V2,,102.029,102.029,IH0,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,HH,CH,60.54299999999967,86.88599999999997,102.029,2883.683,19,2123.235,6,760.4479999999999,1,2162.082000000001,u,x,i,u,i
VS-35b_15.mat,uxi,12,V1,V1 absent,0.0,20.01700000000028,UH0,puxich,ipit vura uum puxich athiik,P,HH,0.0,171.856,73.51599999999985,2818.461,1,2318.201,8,500.25999999999976,1,3148.773,u,x,i,u,i
VS-35b_15.mat,uxi,12,C,V1 absent,171.856,171.856,HH,puxich,ipit vura uum puxich athiik,UH0,IH0,0.0,171.856,73.51599999999985,2818.461,1,2318.201,8,500.25999999999976,1,2618.291,u,x,i,u,i
VS-35b_15.mat,uxi,12,V2,V1 absent,73.51599999999985,73.51599999999985,IH0,puxich,ipit vura uum puxich athiik,HH,CH,0.0,171.856,73.51599999999985,2818.461,1,2318.201,8,500.25999999999976,1,2818.461,u,x,i,u,i
VS-35b_16.mat,uxi,13,V1,V1 absent?,0.0,9.105999999999996,UH0,puxich,vura uum puxich ta nayikiha,P,HH,0.0,91.95000000000003,60.38699999999994,2922.822,1,2263.588,5,659.2339999999999,1,2372.032,u,x,i,u,i
VS-35b_16.mat,uxi,13,C,V1 absent?,91.95000000000003,91.95000000000003,HH,puxich,vura uum puxich ta nayikiha,UH0,IH0,0.0,91.95000000000003,60.38699999999994,2922.822,1,2263.588,5,659.2339999999999,1,3145.5690000000004,u,x,i,u,i
VS-35b_16.mat,uxi,13,V2,V1 absent?,60.38699999999994,60.38699999999994,IH0,puxich,vura uum puxich ta nayikiha,HH,CH,0.0,91.95000000000003,60.38699999999994,2922.822,1,2263.588,5,659.2339999999999,1,2922.822,u,x,i,u,i
VS-35b_30.mat,uufi,14,V1,,82.0709999999999,82.0709999999999,UW1,niquufithvutih,naa payeem niquufithvutih,T,F,82.0709999999999,182.0810000000001,79.36799999999994,2946.744,20,2145.327,19,801.4169999999999,1,2206.2870000000007,uu,f,i,u,i
VS-35b_30.mat,uufi,14,C,,182.0810000000001,182.0810000000001,F,niquufithvutih,naa payeem niquufithvutih,UW1,IH0,82.0709999999999,182.0810000000001,79.36799999999994,2946.744,20,2145.327,19,801.4169999999999,1,2060.739,uu,f,i,u,i
VS-35b_30.mat,uufi,14,V2,,79.36799999999994,79.36799999999994,IH0,niquufithvutih,naa payeem niquufithvutih,F,TH,82.0709999999999,182.0810000000001,79.36799999999994,2946.744,20,2145.327,19,801.4169999999999,1,2626.665,uu,f,i,u,i
VS-35b_31.mat,uufi,15,V1,,146.942,146.942,UW1,iquufithva,iim iquufithva hum,T,F,146.942,137.481,73.96199999999976,2486.166,1,2378.035,7,108.13100000000031,1,2506.054,uu,f,i,u,i
VS-35b_31.mat,uufi,15,C,,137.481,137.481,F,iquufithva,iim iquufithva hum,UW1,IH0,146.942,137.481,73.96199999999976,2486.166,1,2378.035,7,108.13100000000031,1,2364.792,uu,f,i,u,i
VS-35b_31.mat,uufi,15,V2,,73.96199999999976,73.96199999999976,IH0,iquufithva,iim iquufithva hum,F,TH,146.942,137.481,73.96199999999976,2486.166,1,2378.035,7,108.13100000000031,1,2486.166,uu,f,i,u,i
VS-35b_32.mat,uufi,16,V1,,176.97499999999994,176.97499999999994,UW1,niquufithveesh,imaan niquufithveesh,T,F,176.97499999999994,167.17399999999995,82.22000000000003,2662.633,20,2276.259,2,386.3739999999998,1,2531.79,uu,f,i,u,i
VS-35b_32.mat,uufi,16,C,,167.17399999999995,167.17399999999995,F,niquufithveesh,imaan niquufithveesh,UW1,IH0,176.97499999999994,167.17399999999995,82.22000000000003,2662.633,20,2276.259,2,386.3739999999998,1,2785.377,uu,f,i,u,i
VS-35b_32.mat,uufi,16,V2,,82.22000000000003,82.22000000000003,IH0,niquufithveesh,imaan niquufithveesh,F,TH,176.97499999999994,167.17399999999995,82.22000000000003,2662.633,20,2276.259,2,386.3739999999998,1,2345.801,uu,f,i,u,i
VS-35b_33.mat,uxi,17,V1,V1 absent,0.0,21.86500000000001,UH0,puxich,naa vura puxich ta napihniichha,P,HH,0.0,92.26000000000009,53.3309999999999,2836.704,20,2257.098,2,579.6060000000002,1,2828.342,u,x,i,u,i
VS-35b_33.mat,uxi,17,C,V1 absent,92.26000000000009,92.26000000000009,HH,puxich,naa vura puxich ta napihniichha,UH0,IH0,0.0,92.26000000000009,53.3309999999999,2836.704,20,2257.098,2,579.6060000000002,1,3327.627,u,x,i,u,i
VS-35b_33.mat,uxi,17,V2,V1 absent,53.3309999999999,53.3309999999999,IH0,puxich,naa vura puxich ta napihniichha,HH,CH,0.0,92.26000000000009,53.3309999999999,2836.704,20,2257.098,2,579.6060000000002,1,2277.303,u,x,i,u,i
VS-35b_40.mat,uufi,18,V1,,142.89499999999995,142.89499999999995,UW1,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,T,F,142.89499999999995,152.0,62.285000000000316,2534.926,20,2225.01,6,309.9159999999997,1,2293.896,uu,f,i,u,i
VS-35b_40.mat,uufi,18,C,,152.0,152.0,F,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,UW1,IH0,142.89499999999995,152.0,62.285000000000316,2534.926,20,2225.01,6,309.9159999999997,1,2277.8520000000008,uu,f,i,u,i
VS-35b_40.mat,uufi,18,V2,,62.285000000000316,62.285000000000316,IH0,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,F,TH,142.89499999999995,152.0,62.285000000000316,2534.926,20,2225.01,6,309.9159999999997,1,2414.96,uu,f,i,u,i
VS-35b_50.mat,iika,19,V1,,330.3649999999999,330.3649999999999,IY1,niqiikat,niqiikat,T,K,330.3649999999999,195.68600000000004,101.60500000000002,3008.193,4,2306.007,20,702.1860000000001,1,3290.41,ii,k,a,i,a
VS-35b_50.mat,iika,19,C,,195.68600000000004,195.68600000000004,K,niqiikat,niqiikat,IY1,AH0,330.3649999999999,195.68600000000004,101.60500000000002,3008.193,4,2306.007,20,702.1860000000001,1,2543.365,ii,k,a,i,a
VS-35b_50.mat,iika,19,V2,,101.60500000000002,101.60500000000002,AH0,niqiikat,niqiikat,K,T,330.3649999999999,195.68600000000004,101.60500000000002,3008.193,4,2306.007,20,702.1860000000001,1,2802.341,ii,k,a,i,a
VS-37_05.mat,ika,20,V1,,37.27499999999964,37.27499999999964,IH0,vikayav,payav nipmahoonkoonatih vaa vura vikayav,V,K,37.27499999999964,137.2390000000005,151.0059999999994,2612.981,1,2258.403,6,354.57800000000043,1,2238.176,i,k,a,i,a
VS-37_05.mat,ika,20,C,,137.2390000000005,137.2390000000005,K,vikayav,payav nipmahoonkoonatih vaa vura vikayav,IH0,AH0,37.27499999999964,137.2390000000005,151.0059999999994,2612.981,1,2258.403,6,354.57800000000043,1,2474.567,i,k,a,i,a
VS-37_05.mat,ika,20,V2,,151.0059999999994,151.0059999999994,AH0,vikayav,payav nipmahoonkoonatih vaa vura vikayav,K,Y,37.27499999999964,137.2390000000005,151.0059999999994,2612.981,1,2258.403,6,354.57800000000043,1,2612.981,i,k,a,i,a
VS-37_06.mat,ika,21,V1,,58.835000000000036,58.835000000000036,IH0,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,V,K,58.835000000000036,130.61799999999994,188.88700000000014,2538.866,1,2218.047,7,320.81899999999996,1,2176.065,i,k,a,i,a
VS-37_06.mat,ika,21,C,,130.61799999999994,130.61799999999994,K,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,IH0,AH0,58.835000000000036,130.61799999999994,188.88700000000014,2538.866,1,2218.047,7,320.81899999999996,1,2629.547,i,k,a,i,a
VS-37_06.mat,ika,21,V2,,188.88700000000014,188.88700000000014,AH0,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,K,Y,58.835000000000036,130.61799999999994,188.88700000000014,2538.866,1,2218.047,7,320.81899999999996,1,2538.866,i,k,a,i,a
VS-38_01.mat,ufi,22,V1,,33.32000000000005,33.32000000000005,UH0,payufish,taak payufish,Y,F,33.32000000000005,207.79999999999995,61.67099999999982,2696.085,1,2115.681,12,580.404,1,1959.246,u,f,i,u,i
VS-38_01.mat,ufi,22,C,,207.79999999999995,207.79999999999995,F,payufish,taak payufish,UH0,IH0,33.32000000000005,207.79999999999995,61.67099999999982,2696.085,1,2115.681,12,580.404,1,2277.072,u,f,i,u,i
VS-38_01.mat,ufi,22,V2,,61.67099999999982,61.67099999999982,IH0,payufish,taak payufish,F,SH,33.32000000000005,207.79999999999995,61.67099999999982,2696.085,1,2115.681,12,580.404,1,2696.085,u,f,i,u,i
VS-39_02.mat,uxi,23,V1,,46.093000000000075,46.093000000000075,UH0,puxich,oo vura uum puxich ta naxuriha,P,HH,46.093000000000075,125.99599999999987,65.90100000000018,2722.97,19,2266.005,1,456.9649999999997,1,2527.857,u,x,i,u,i
VS-39_02.mat,uxi,23,C,,125.99599999999987,125.99599999999987,HH,puxich,oo vura uum puxich ta naxuriha,UH0,IH0,46.093000000000075,125.99599999999987,65.90100000000018,2722.97,19,2266.005,1,456.9649999999997,1,2596.205,u,x,i,u,i
VS-39_02.mat,uxi,23,V2,,65.90100000000018,65.90100000000018,IH0,puxich,oo vura uum puxich ta naxuriha,HH,CH,46.093000000000075,125.99599999999987,65.90100000000018,2722.97,19,2266.005,1,456.9649999999997,1,2266.005,u,x,i,u,i
VS-39_03.mat,uxi,24,V1,V1 absent,0.0,17.060999999999922,UH0,puxich,haa vura puxich ta naxuriha,P,HH,0.0,115.55499999999996,67.90499999999997,2659.835,13,1964.787,10,695.048,1,2180.141,u,x,i,u,i
VS-39_03.mat,uxi,24,C,V1 absent,115.55499999999996,115.55499999999996,HH,puxich,haa vura puxich ta naxuriha,UH0,IH0,0.0,115.55499999999996,67.90499999999997,2659.835,13,1964.787,10,695.048,1,1907.181,u,x,i,u,i
VS-39_03.mat,uxi,24,V2,V1 absent,67.90499999999997,67.90499999999997,IH0,puxich,haa vura puxich ta naxuriha,HH,CH,0.0,115.55499999999996,67.90499999999997,2659.835,13,1964.787,10,695.048,1,2438.541,u,x,i,u,i
VS-39_06.mat,uxi,25,V1,,22.608000000000057,22.608000000000057,UH0,puxich,haa vura puxich ta neexrah,P,HH,22.608000000000057,123.14100000000008,76.43200000000002,3774.824,1,1408.432,3,2366.392,1,2606.894,u,x,i,u,i
VS-39_06.mat,uxi,25,C,,123.14100000000008,123.14100000000008,HH,puxich,haa vura puxich ta neexrah,UH0,IH0,22.608000000000057,123.14100000000008,76.43200000000002,3774.824,1,1408.432,3,2366.392,1,3834.679,u,x,i,u,i
VS-39_06.mat,uxi,25,V2,,76.43200000000002,76.43200000000002,IH0,puxich,haa vura puxich ta neexrah,HH,CH,22.608000000000057,123.14100000000008,76.43200000000002,3774.824,1,1408.432,3,2366.392,1,3774.824,u,x,i,u,i
VS-39_07.mat,uxi,26,V1,V1 absent,0.0,41.164999999999964,UH0,puxich,haa vura uum puxich ta neexrah,P,HH,0.0,107.692,69.45800000000007,3832.526,7,1956.43,19,1876.0959999999998,1,4001.156,u,x,i,u,i
VS-39_07.mat,uxi,26,C,V1 absent,107.692,107.692,HH,puxich,haa vura uum puxich ta neexrah,UH0,IH0,0.0,107.692,69.45800000000007,3832.526,7,1956.43,19,1876.0959999999998,1,3821.474,u,x,i,u,i
VS-39_07.mat,uxi,26,V2,V1 absent,69.45800000000007,69.45800000000007,IH0,puxich,haa vura uum puxich ta neexrah,HH,CH,0.0,107.692,69.45800000000007,3832.526,7,1956.43,19,1876.0959999999998,1,2655.462,u,x,i,u,i
VS-41_09.mat,uxi,27,V1,V1 absent,0.0,17.229,UH0,puxich,puxich kaarim kunqipmahoonkoonatih,P,HH,0.0,129.87099999999998,65.94700000000003,2523.504,3,2355.59,1,167.91399999999976,1,2676.496,u,x,i,u,i
VS-41_09.mat,uxi,27,C,V1 absent,129.87099999999998,129.87099999999998,HH,puxich,puxich kaarim kunqipmahoonkoonatih,UH0,IH0,0.0,129.87099999999998,65.94700000000003,2523.504,3,2355.59,1,167.91399999999976,1,2406.335,u,x,i,u,i
VS-41_09.mat,uxi,27,V2,V1 absent,65.94700000000003,65.94700000000003,IH0,puxich,puxich kaarim kunqipmahoonkoonatih,HH,CH,0.0,129.87099999999998,65.94700000000003,2523.504,3,2355.59,1,167.91399999999976,1,2355.59,u,x,i,u,i
frog-6c.mat,ufi,28,V1,,100.59500000000004,100.59500000000004,UH0,pamufithih,pamufithih kich ta numah,M,F,100.59500000000004,142.765,57.76699999999993,2812.126,20,2162.418,2,649.7080000000001,1,2646.123,u,f,i,u,i
frog-6c.mat,ufi,28,C,,142.765,142.765,F,pamufithih,pamufithih kich ta numah,UH0,IH0,100.59500000000004,142.765,57.76699999999993,2812.126,20,2162.418,2,649.7080000000001,1,2631.0290000000005,u,f,i,u,i
frog-6c.mat,ufi,28,V2,,57.76699999999993,57.76699999999993,IH0,pamufithih,pamufithih kich ta numah,F,TH,100.59500000000004,142.765,57.76699999999993,2812.126,20,2162.418,2,649.7080000000001,1,2186.885,u,f,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,V1,,63.875,63.875,UH0,puxich,puxich tuyunyuunha,P,HH,63.875,173.67700000000005,71.46800000000002,2757.867,1,2490.869,18,266.99800000000005,1,2474.58,u,x,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,C,,173.67700000000005,173.67700000000005,HH,puxich,puxich tuyunyuunha,UH0,IH0,63.875,173.67700000000005,71.46800000000002,2757.867,1,2490.869,18,266.99800000000005,1,3447.451,u,x,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,V2,,71.46800000000002,71.46800000000002,IH0,puxich,puxich tuyunyuunha,HH,CH,63.875,173.67700000000005,71.46800000000002,2757.867,1,2490.869,18,266.99800000000005,1,2757.867,u,x,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,V1,,229.973,229.973,UW1,papuufich,tee mah hum papuufich,P,F,229.973,140.4770000000001,67.46599999999968,3616.118,20,2288.207000000001,2,1327.9109999999991,1,2598.41,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,C,,140.4770000000001,140.4770000000001,F,papuufich,tee mah hum papuufich,UW1,IH0,229.973,140.4770000000001,67.46599999999968,3616.118,20,2288.207000000001,2,1327.9109999999991,1,2317.507,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,V2,,67.46599999999968,67.46599999999968,IH0,papuufich,tee mah hum papuufich,F,CH,229.973,140.4770000000001,67.46599999999968,3616.118,20,2288.207000000001,2,1327.9109999999991,1,2776.531,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,V1,,296.1579999999997,296.1579999999997,UW1,papuufich,chakqiimich papuufich tuqahoo,P,F,296.1579999999997,148.6890000000003,61.57799999999998,3005.1890000000008,18,2392.972,2,612.2170000000006,1,2740.761,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,C,,148.6890000000003,148.6890000000003,F,papuufich,chakqiimich papuufich tuqahoo,UW1,IH0,296.1579999999997,148.6890000000003,61.57799999999998,3005.1890000000008,18,2392.972,2,612.2170000000006,1,2577.804,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,V2,,61.57799999999998,61.57799999999998,IH0,papuufich,chakqiimich papuufich tuqahoo,F,CH,296.1579999999997,148.6890000000003,61.57799999999998,3005.1890000000008,18,2392.972,2,612.2170000000006,1,2448.86,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,V1,,182.10400000000016,182.10400000000016,UW1,papuufich,papuufich tukuniihka,P,F,182.10400000000016,108.68099999999978,22.892000000000053,2883.007,10,2538.873,20,344.134,1,2395.092,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,C,,108.68099999999978,108.68099999999978,F,papuufich,papuufich tukuniihka,UW1,IH0,182.10400000000016,108.68099999999978,22.892000000000053,2883.007,10,2538.873,20,344.134,1,2718.76,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,V2,,22.892000000000053,22.892000000000053,IH0,papuufich,papuufich tukuniihka,F,CH,182.10400000000016,108.68099999999978,22.892000000000053,2883.007,10,2538.873,20,344.134,1,2691.677,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,V1,,186.84000000000012,186.84000000000012,UW1,papuufich,imaan papuufich ukuniihkeesh,P,F,186.84000000000012,91.57399999999984,78.09400000000005,2856.802,11,2394.139,16,462.663,1,2492.448,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,C,,91.57399999999984,91.57399999999984,F,papuufich,imaan papuufich ukuniihkeesh,UW1,IH0,186.84000000000012,91.57399999999984,78.09400000000005,2856.802,11,2394.139,16,462.663,1,2971.6040000000007,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,V2,,78.09400000000005,78.09400000000005,IH0,papuufich,imaan papuufich ukuniihkeesh,F,CH,186.84000000000012,91.57399999999984,78.09400000000005,2856.802,11,2394.139,16,462.663,1,2697.795,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,V1,,190.29299999999992,190.29299999999992,UW1,papuufich,imaan papuufich nikuniihkeesh,P,F,190.29299999999992,109.37400000000022,42.80699999999979,3841.858,19,2793.305,17,1048.5530000000003,1,2288.785,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,C,,109.37400000000022,109.37400000000022,F,papuufich,imaan papuufich nikuniihkeesh,UW1,IH0,190.29299999999992,109.37400000000022,42.80699999999979,3841.858,19,2793.305,17,1048.5530000000003,1,2553.85,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,V2,,42.80699999999979,42.80699999999979,IH0,papuufich,imaan papuufich nikuniihkeesh,F,CH,190.29299999999992,109.37400000000022,42.80699999999979,3841.858,19,2793.305,17,1048.5530000000003,1,3807.254,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,V1,,41.625999999999976,41.625999999999976,IH0,nikuniihkeesh,imaan papuufich nikuniihkeesh,N,K,41.625999999999976,121.16800000000013,55.51900000000001,2965.462,1,2129.565,3,835.8969999999999,1,2922.068,i,k,u,i,u
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,C,,121.16800000000013,121.16800000000013,K,nikuniihkeesh,imaan papuufich nikuniihkeesh,IH0,UH0,41.625999999999976,121.16800000000013,55.51900000000001,2965.462,1,2129.565,3,835.8969999999999,1,3203.2290000000007,i,k,u,i,u
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,V2,,55.51900000000001,55.51900000000001,UH0,nikuniihkeesh,imaan papuufich nikuniihkeesh,K,N,41.625999999999976,121.16800000000013,55.51900000000001,2965.462,1,2129.565,3,835.8969999999999,1,2965.462,i,k,u,i,u
karuk-2010-07-23-ag-vs-3_05.mat,iku,36,V1,V1 absent,0.0,30.0,IH0,ikupaveenatih,faat ikupaveenatih,sp,K,0.0,66.98000000000002,49.87999999999989,2963.984000000001,18,2045.025,9,918.9590000000007,1,2434.955,i,k,u,i,u
