Filename,seq,seq_id,part,issue,dur_mod,dur,Label,word,sentence,before,after,V1_dur,C_dur,V2_dur,V2_maxpF1,V2_maxpF1_tpt,V2_minpF1,V2_minpF1_tpt,V2_pF1diff,timepoint,pF1_means,V1,C,V2,V1_qual,V2_qual
VS-24_05.mat,upi,4,C,V1 voiceless,148.68600000000004,148.68600000000004,P,tupithxah,vaa kaan tupithxah,UH0,IH0,29.80599999999993,148.68600000000004,54.43099999999981,354.675,8,267.913,1,86.762,1,1385.446,u,p,i,u,i
VS-24_05.mat,upi,4,V2,V1 voiceless,54.43099999999981,54.43099999999981,IH0,tupithxah,vaa kaan tupithxah,P,TH,29.80599999999993,148.68600000000004,54.43099999999981,354.675,8,267.913,1,86.762,1,267.913,u,p,i,u,i
VS-24_07.mat,iika,5,V1,,199.96900000000005,199.96900000000005,IY1,iikam,xas karu nuu aah nukyaati iikam,sp,K,199.96900000000005,117.48000000000047,68.90900000000056,470.715,10,329.017,20,141.69799999999998,1,343.522,ii,k,a,i,a
VS-24_07.mat,iika,5,C,,117.48000000000047,117.48000000000047,K,iikam,xas karu nuu aah nukyaati iikam,IY1,AH0,199.96900000000005,117.48000000000047,68.90900000000056,470.715,10,329.017,20,141.69799999999998,1,294.643,ii,k,a,i,a
VS-24_07.mat,iika,5,V2,,68.90900000000056,68.90900000000056,AH0,iikam,xas karu nuu aah nukyaati iikam,K,M,199.96900000000005,117.48000000000047,68.90900000000056,470.715,10,329.017,20,141.69799999999998,1,363.169,ii,k,a,i,a
VS-33_13.mat,iika,6,V1,,212.366,212.366,IY1,iikam,iikam patas,sil,K,212.366,150.32300000000004,76.79600000000005,484.982,4,297.732,20,187.25,1,335.32199999999995,ii,k,a,i,a
VS-33_13.mat,iika,6,C,,150.32300000000004,150.32300000000004,K,iikam,iikam patas,IY1,AH0,212.366,150.32300000000004,76.79600000000005,484.982,4,297.732,20,187.25,1,270.119,ii,k,a,i,a
VS-33_13.mat,iika,6,V2,,76.79600000000005,76.79600000000005,AH0,iikam,iikam patas,K,M,212.366,150.32300000000004,76.79600000000005,484.982,4,297.732,20,187.25,1,363.274,ii,k,a,i,a
VS-34a_02.mat,iika,7,V1,,210.907,210.907,IY1,iikam,iikam pufaat paqas,sil,K,210.907,110.399,83.88999999999999,551.428,6,321.651,20,229.777,1,442.796,ii,k,a,i,a
VS-34a_02.mat,iika,7,C,,110.399,110.399,K,iikam,iikam pufaat paqas,IY1,AH0,210.907,110.399,83.88999999999999,551.428,6,321.651,20,229.777,1,283.576,ii,k,a,i,a
VS-34a_02.mat,iika,7,V2,,83.88999999999999,83.88999999999999,AH0,iikam,iikam pufaat paqas,K,M,210.907,110.399,83.88999999999999,551.428,6,321.651,20,229.777,1,390.139,ii,k,a,i,a
VS-34b_07.mat,uxi,8,V1,V1 absent,0.0,16.552999999999887,UH0,puxich,pusihich vura uum puxich too kviitha,P,HH,0.0,188.567,120.36300000000028,482.716,19,358.362,1,124.35399999999998,1,477.424,u,x,i,u,i
VS-34b_07.mat,uxi,8,C,V1 absent,188.567,188.567,HH,puxich,pusihich vura uum puxich too kviitha,UH0,IH0,0.0,188.567,120.36300000000028,482.716,19,358.362,1,124.35399999999998,1,761.163,u,x,i,u,i
VS-34b_07.mat,uxi,8,V2,V1 absent,120.36300000000028,120.36300000000028,IH0,puxich,pusihich vura uum puxich too kviitha,HH,CH,0.0,188.567,120.36300000000028,482.716,19,358.362,1,124.35399999999998,1,358.362,u,x,i,u,i
VS-35a_42.mat,iika,9,V1,,334.256,334.256,IY1,iikam,iikam um ihyarih,sil,K,334.256,194.5010000000001,151.70399999999995,797.315,12,303.576,1,493.73900000000003,1,286.129,ii,k,a,i,a
VS-35a_42.mat,iika,9,C,,194.5010000000001,194.5010000000001,K,iikam,iikam um ihyarih,IY1,AH0,334.256,194.5010000000001,151.70399999999995,797.315,12,303.576,1,493.73900000000003,1,257.634,ii,k,a,i,a
VS-35a_42.mat,iika,9,V2,,151.70399999999995,151.70399999999995,AH0,iikam,iikam um ihyarih,K,M,334.256,194.5010000000001,151.70399999999995,797.315,12,303.576,1,493.73900000000003,1,303.576,ii,k,a,i,a
VS-35a_48.mat,ikuu,10,V1,,120.211,120.211,IH0,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,R,K,120.211,143.7550000000001,171.51899999999978,381.096,6,323.828,20,57.26800000000003,1,341.165,i,k,uu,i,u
VS-35a_48.mat,ikuu,10,C,,143.7550000000001,143.7550000000001,K,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,IH0,UW1,120.211,143.7550000000001,171.51899999999978,381.096,6,323.828,20,57.26800000000003,1,323.285,i,k,uu,i,u
VS-35a_48.mat,ikuu,10,V2,,171.51899999999978,171.51899999999978,UW1,ikuuntakoo,xayfaat nanikrivkir ikuuntakoo,K,N,120.211,143.7550000000001,171.51899999999978,381.096,6,323.828,20,57.26800000000003,1,331.281,i,k,uu,i,u
VS-35b_14.mat,uxi,11,V1,,60.54299999999967,60.54299999999967,UH0,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,P,HH,60.54299999999967,86.88599999999997,102.029,419.087,11,362.674,20,56.41300000000001,1,743.7539999999998,u,x,i,u,i
VS-35b_14.mat,uxi,11,C,,86.88599999999997,86.88599999999997,HH,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,UH0,IH0,60.54299999999967,86.88599999999997,102.029,419.087,11,362.674,20,56.41300000000001,1,378.62,u,x,i,u,i
VS-35b_14.mat,uxi,11,V2,,102.029,102.029,IH0,puxich,ipit ip pavirusur nimahat vura puxich ta niqay,HH,CH,60.54299999999967,86.88599999999997,102.029,419.087,11,362.674,20,56.41300000000001,1,394.125,u,x,i,u,i
VS-35b_15.mat,uxi,12,V1,V1 absent,0.0,20.01700000000028,UH0,puxich,ipit vura uum puxich athiik,P,HH,0.0,171.856,73.51599999999985,420.072,20,306.948,1,113.12400000000002,1,950.944,u,x,i,u,i
VS-35b_15.mat,uxi,12,C,V1 absent,171.856,171.856,HH,puxich,ipit vura uum puxich athiik,UH0,IH0,0.0,171.856,73.51599999999985,420.072,20,306.948,1,113.12400000000002,1,552.013,u,x,i,u,i
VS-35b_15.mat,uxi,12,V2,V1 absent,73.51599999999985,73.51599999999985,IH0,puxich,ipit vura uum puxich athiik,HH,CH,0.0,171.856,73.51599999999985,420.072,20,306.948,1,113.12400000000002,1,306.948,u,x,i,u,i
VS-35b_16.mat,uxi,13,V1,V1 absent?,0.0,9.105999999999996,UH0,puxich,vura uum puxich ta nayikiha,P,HH,0.0,91.95000000000003,60.38699999999994,472.187,13,302.038,1,170.149,1,846.558,u,x,i,u,i
VS-35b_16.mat,uxi,13,C,V1 absent?,91.95000000000003,91.95000000000003,HH,puxich,vura uum puxich ta nayikiha,UH0,IH0,0.0,91.95000000000003,60.38699999999994,472.187,13,302.038,1,170.149,1,886.3660000000001,u,x,i,u,i
VS-35b_16.mat,uxi,13,V2,V1 absent?,60.38699999999994,60.38699999999994,IH0,puxich,vura uum puxich ta nayikiha,HH,CH,0.0,91.95000000000003,60.38699999999994,472.187,13,302.038,1,170.149,1,302.038,u,x,i,u,i
VS-35b_30.mat,uufi,14,V1,,82.0709999999999,82.0709999999999,UW1,niquufithvutih,naa payeem niquufithvutih,T,F,82.0709999999999,182.0810000000001,79.36799999999994,428.418,20,273.685,1,154.733,1,372.654,uu,f,i,u,i
VS-35b_30.mat,uufi,14,C,,182.0810000000001,182.0810000000001,F,niquufithvutih,naa payeem niquufithvutih,UW1,IH0,82.0709999999999,182.0810000000001,79.36799999999994,428.418,20,273.685,1,154.733,1,292.2920000000001,uu,f,i,u,i
VS-35b_30.mat,uufi,14,V2,,79.36799999999994,79.36799999999994,IH0,niquufithvutih,naa payeem niquufithvutih,F,TH,82.0709999999999,182.0810000000001,79.36799999999994,428.418,20,273.685,1,154.733,1,273.685,uu,f,i,u,i
VS-35b_31.mat,uufi,15,V1,,146.942,146.942,UW1,iquufithva,iim iquufithva hum,T,F,146.942,137.481,73.96199999999976,401.859,19,292.645,1,109.214,1,411.417,uu,f,i,u,i
VS-35b_31.mat,uufi,15,C,,137.481,137.481,F,iquufithva,iim iquufithva hum,UW1,IH0,146.942,137.481,73.96199999999976,401.859,19,292.645,1,109.214,1,350.152,uu,f,i,u,i
VS-35b_31.mat,uufi,15,V2,,73.96199999999976,73.96199999999976,IH0,iquufithva,iim iquufithva hum,F,TH,146.942,137.481,73.96199999999976,401.859,19,292.645,1,109.214,1,292.645,uu,f,i,u,i
VS-35b_32.mat,uufi,16,V1,,176.97499999999994,176.97499999999994,UW1,niquufithveesh,imaan niquufithveesh,T,F,176.97499999999994,167.17399999999995,82.22000000000003,465.148,17,309.509,1,155.639,1,446.642,uu,f,i,u,i
VS-35b_32.mat,uufi,16,C,,167.17399999999995,167.17399999999995,F,niquufithveesh,imaan niquufithveesh,UW1,IH0,176.97499999999994,167.17399999999995,82.22000000000003,465.148,17,309.509,1,155.639,1,302.85,uu,f,i,u,i
VS-35b_32.mat,uufi,16,V2,,82.22000000000003,82.22000000000003,IH0,niquufithveesh,imaan niquufithveesh,F,TH,176.97499999999994,167.17399999999995,82.22000000000003,465.148,17,309.509,1,155.639,1,309.509,uu,f,i,u,i
VS-35b_33.mat,uxi,17,V1,V1 absent,0.0,21.86500000000001,UH0,puxich,naa vura puxich ta napihniichha,P,HH,0.0,92.26000000000009,53.3309999999999,428.414,11,308.217,1,120.197,1,571.045,u,x,i,u,i
VS-35b_33.mat,uxi,17,C,V1 absent,92.26000000000009,92.26000000000009,HH,puxich,naa vura puxich ta napihniichha,UH0,IH0,0.0,92.26000000000009,53.3309999999999,428.414,11,308.217,1,120.197,1,809.5310000000002,u,x,i,u,i
VS-35b_33.mat,uxi,17,V2,V1 absent,53.3309999999999,53.3309999999999,IH0,puxich,naa vura puxich ta napihniichha,HH,CH,0.0,92.26000000000009,53.3309999999999,428.414,11,308.217,1,120.197,1,308.217,u,x,i,u,i
VS-35b_40.mat,uufi,18,V1,,142.89499999999995,142.89499999999995,UW1,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,T,F,142.89499999999995,152.0,62.285000000000316,385.147,20,257.197,1,127.94999999999999,1,386.09,uu,f,i,u,i
VS-35b_40.mat,uufi,18,C,,152.0,152.0,F,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,UW1,IH0,142.89499999999995,152.0,62.285000000000316,385.147,20,257.197,1,127.94999999999999,1,290.89,uu,f,i,u,i
VS-35b_40.mat,uufi,18,V2,,62.285000000000316,62.285000000000316,IH0,niquufithveesh,panipihniichhaak vura vaa niquufithveesh,F,TH,142.89499999999995,152.0,62.285000000000316,385.147,20,257.197,1,127.94999999999999,1,257.197,uu,f,i,u,i
VS-35b_50.mat,iika,19,V1,,330.3649999999999,330.3649999999999,IY1,niqiikat,niqiikat,T,K,330.3649999999999,195.68600000000004,101.60500000000002,412.149,14,337.14,2,75.00900000000001,1,392.755,ii,k,a,i,a
VS-35b_50.mat,iika,19,C,,195.68600000000004,195.68600000000004,K,niqiikat,niqiikat,IY1,AH0,330.3649999999999,195.68600000000004,101.60500000000002,412.149,14,337.14,2,75.00900000000001,1,301.42,ii,k,a,i,a
VS-35b_50.mat,iika,19,V2,,101.60500000000002,101.60500000000002,AH0,niqiikat,niqiikat,K,T,330.3649999999999,195.68600000000004,101.60500000000002,412.149,14,337.14,2,75.00900000000001,1,384.106,ii,k,a,i,a
VS-37_05.mat,ika,20,V1,,37.27499999999964,37.27499999999964,IH0,vikayav,payav nipmahoonkoonatih vaa vura vikayav,V,K,37.27499999999964,137.2390000000005,151.0059999999994,525.419,12,393.367,1,132.05199999999996,1,359.992,i,k,a,i,a
VS-37_05.mat,ika,20,C,,137.2390000000005,137.2390000000005,K,vikayav,payav nipmahoonkoonatih vaa vura vikayav,IH0,AH0,37.27499999999964,137.2390000000005,151.0059999999994,525.419,12,393.367,1,132.05199999999996,1,248.831,i,k,a,i,a
VS-37_05.mat,ika,20,V2,,151.0059999999994,151.0059999999994,AH0,vikayav,payav nipmahoonkoonatih vaa vura vikayav,K,Y,37.27499999999964,137.2390000000005,151.0059999999994,525.419,12,393.367,1,132.05199999999996,1,393.367,i,k,a,i,a
VS-37_06.mat,ika,21,V1,,58.835000000000036,58.835000000000036,IH0,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,V,K,58.835000000000036,130.61799999999994,188.88700000000014,576.9,8,380.411,1,196.48899999999998,1,351.392,i,k,a,i,a
VS-37_06.mat,ika,21,C,,130.61799999999994,130.61799999999994,K,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,IH0,AH0,58.835000000000036,130.61799999999994,188.88700000000014,576.9,8,380.411,1,196.48899999999998,1,277.84,i,k,a,i,a
VS-37_06.mat,ika,21,V2,,188.88700000000014,188.88700000000014,AH0,vikayav,yav nipmahoonkoonatih xas vura vaa vikayav karu,K,Y,58.835000000000036,130.61799999999994,188.88700000000014,576.9,8,380.411,1,196.48899999999998,1,380.411,i,k,a,i,a
VS-38_01.mat,ufi,22,V1,,33.32000000000005,33.32000000000005,UH0,payufish,taak payufish,Y,F,33.32000000000005,207.79999999999995,61.67099999999982,423.2480000000001,20,326.811,1,96.43700000000013,1,383.172,u,f,i,u,i
VS-38_01.mat,ufi,22,C,,207.79999999999995,207.79999999999995,F,payufish,taak payufish,UH0,IH0,33.32000000000005,207.79999999999995,61.67099999999982,423.2480000000001,20,326.811,1,96.43700000000013,1,294.532,u,f,i,u,i
VS-38_01.mat,ufi,22,V2,,61.67099999999982,61.67099999999982,IH0,payufish,taak payufish,F,SH,33.32000000000005,207.79999999999995,61.67099999999982,423.2480000000001,20,326.811,1,96.43700000000013,1,326.811,u,f,i,u,i
VS-39_02.mat,uxi,23,V1,,46.093000000000075,46.093000000000075,UH0,puxich,oo vura uum puxich ta naxuriha,P,HH,46.093000000000075,125.99599999999987,65.90100000000018,482.955,14,376.692,1,106.26299999999998,1,246.667,u,x,i,u,i
VS-39_02.mat,uxi,23,C,,125.99599999999987,125.99599999999987,HH,puxich,oo vura uum puxich ta naxuriha,UH0,IH0,46.093000000000075,125.99599999999987,65.90100000000018,482.955,14,376.692,1,106.26299999999998,1,274.915,u,x,i,u,i
VS-39_02.mat,uxi,23,V2,,65.90100000000018,65.90100000000018,IH0,puxich,oo vura uum puxich ta naxuriha,HH,CH,46.093000000000075,125.99599999999987,65.90100000000018,482.955,14,376.692,1,106.26299999999998,1,376.692,u,x,i,u,i
VS-39_03.mat,uxi,24,V1,V1 absent,0.0,17.060999999999922,UH0,puxich,haa vura puxich ta naxuriha,P,HH,0.0,115.55499999999996,67.90499999999997,482.382,11,359.916,1,122.46600000000001,1,349.285,u,x,i,u,i
VS-39_03.mat,uxi,24,C,V1 absent,115.55499999999996,115.55499999999996,HH,puxich,haa vura puxich ta naxuriha,UH0,IH0,0.0,115.55499999999996,67.90499999999997,482.382,11,359.916,1,122.46600000000001,1,747.818,u,x,i,u,i
VS-39_03.mat,uxi,24,V2,V1 absent,67.90499999999997,67.90499999999997,IH0,puxich,haa vura puxich ta naxuriha,HH,CH,0.0,115.55499999999996,67.90499999999997,482.382,11,359.916,1,122.46600000000001,1,359.916,u,x,i,u,i
VS-39_06.mat,uxi,25,V1,,22.608000000000057,22.608000000000057,UH0,puxich,haa vura puxich ta neexrah,P,HH,22.608000000000057,123.14100000000008,76.43200000000002,467.564,12,313.8540000000001,1,153.70999999999992,1,319.428,u,x,i,u,i
VS-39_06.mat,uxi,25,C,,123.14100000000008,123.14100000000008,HH,puxich,haa vura puxich ta neexrah,UH0,IH0,22.608000000000057,123.14100000000008,76.43200000000002,467.564,12,313.8540000000001,1,153.70999999999992,1,871.068,u,x,i,u,i
VS-39_06.mat,uxi,25,V2,,76.43200000000002,76.43200000000002,IH0,puxich,haa vura puxich ta neexrah,HH,CH,22.608000000000057,123.14100000000008,76.43200000000002,467.564,12,313.8540000000001,1,153.70999999999992,1,313.8540000000001,u,x,i,u,i
VS-39_07.mat,uxi,26,V1,V1 absent,0.0,41.164999999999964,UH0,puxich,haa vura uum puxich ta neexrah,P,HH,0.0,107.692,69.45800000000007,855.291,20,184.209,19,671.0820000000001,1,376.239,u,x,i,u,i
VS-39_07.mat,uxi,26,C,V1 absent,107.692,107.692,HH,puxich,haa vura uum puxich ta neexrah,UH0,IH0,0.0,107.692,69.45800000000007,855.291,20,184.209,19,671.0820000000001,1,854.17,u,x,i,u,i
VS-39_07.mat,uxi,26,V2,V1 absent,69.45800000000007,69.45800000000007,IH0,puxich,haa vura uum puxich ta neexrah,HH,CH,0.0,107.692,69.45800000000007,855.291,20,184.209,19,671.0820000000001,1,316.523,u,x,i,u,i
VS-41_09.mat,uxi,27,V1,V1 absent,0.0,17.229,UH0,puxich,puxich kaarim kunqipmahoonkoonatih,P,HH,0.0,129.87099999999998,65.94700000000003,457.305,7,296.694,1,160.611,1,573.928,u,x,i,u,i
VS-41_09.mat,uxi,27,C,V1 absent,129.87099999999998,129.87099999999998,HH,puxich,puxich kaarim kunqipmahoonkoonatih,UH0,IH0,0.0,129.87099999999998,65.94700000000003,457.305,7,296.694,1,160.611,1,828.159,u,x,i,u,i
VS-41_09.mat,uxi,27,V2,V1 absent,65.94700000000003,65.94700000000003,IH0,puxich,puxich kaarim kunqipmahoonkoonatih,HH,CH,0.0,129.87099999999998,65.94700000000003,457.305,7,296.694,1,160.611,1,296.694,u,x,i,u,i
frog-6c.mat,ufi,28,V1,,100.59500000000004,100.59500000000004,UH0,pamufithih,pamufithih kich ta numah,M,F,100.59500000000004,142.765,57.76699999999993,361.68300000000005,7,299.641,1,62.04200000000003,1,309.742,u,f,i,u,i
frog-6c.mat,ufi,28,C,,142.765,142.765,F,pamufithih,pamufithih kich ta numah,UH0,IH0,100.59500000000004,142.765,57.76699999999993,361.68300000000005,7,299.641,1,62.04200000000003,1,416.649,u,f,i,u,i
frog-6c.mat,ufi,28,V2,,57.76699999999993,57.76699999999993,IH0,pamufithih,pamufithih kich ta numah,F,TH,100.59500000000004,142.765,57.76699999999993,361.68300000000005,7,299.641,1,62.04200000000003,1,299.641,u,f,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,V1,,63.875,63.875,UH0,puxich,puxich tuyunyuunha,P,HH,63.875,173.67700000000005,71.46800000000002,430.852,6,347.766,20,83.08599999999996,1,357.731,u,x,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,C,,173.67700000000005,173.67700000000005,HH,puxich,puxich tuyunyuunha,UH0,IH0,63.875,173.67700000000005,71.46800000000002,430.852,6,347.766,20,83.08599999999996,1,718.44,u,x,i,u,i
karuk-2010-05-01-arg-edited-2_42.mat,uxi,29,V2,,71.46800000000002,71.46800000000002,IH0,puxich,puxich tuyunyuunha,HH,CH,63.875,173.67700000000005,71.46800000000002,430.852,6,347.766,20,83.08599999999996,1,365.805,u,x,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,V1,,229.973,229.973,UW1,papuufich,tee mah hum papuufich,P,F,229.973,140.4770000000001,67.46599999999968,831.4839999999998,20,234.433,14,597.0509999999998,1,381.371,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,C,,140.4770000000001,140.4770000000001,F,papuufich,tee mah hum papuufich,UW1,IH0,229.973,140.4770000000001,67.46599999999968,831.4839999999998,20,234.433,14,597.0509999999998,1,364.627,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_13.mat,uufi,30,V2,,67.46599999999968,67.46599999999968,IH0,papuufich,tee mah hum papuufich,F,CH,229.973,140.4770000000001,67.46599999999968,831.4839999999998,20,234.433,14,597.0509999999998,1,311.12,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,V1,,296.1579999999997,296.1579999999997,UW1,papuufich,chakqiimich papuufich tuqahoo,P,F,296.1579999999997,148.6890000000003,61.57799999999998,419.457,13,301.973,20,117.48399999999998,1,369.82,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,C,,148.6890000000003,148.6890000000003,F,papuufich,chakqiimich papuufich tuqahoo,UW1,IH0,296.1579999999997,148.6890000000003,61.57799999999998,419.457,13,301.973,20,117.48399999999998,1,520.067,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_14.mat,uufi,31,V2,,61.57799999999998,61.57799999999998,IH0,papuufich,chakqiimich papuufich tuqahoo,F,CH,296.1579999999997,148.6890000000003,61.57799999999998,419.457,13,301.973,20,117.48399999999998,1,336.845,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,V1,,182.10400000000016,182.10400000000016,UW1,papuufich,papuufich tukuniihka,P,F,182.10400000000016,108.68099999999978,22.892000000000053,331.19699999999995,1,279.646,7,51.55099999999993,1,386.035,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,C,,108.68099999999978,108.68099999999978,F,papuufich,papuufich tukuniihka,UW1,IH0,182.10400000000016,108.68099999999978,22.892000000000053,331.19699999999995,1,279.646,7,51.55099999999993,1,383.943,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_15.mat,uufi,32,V2,,22.892000000000053,22.892000000000053,IH0,papuufich,papuufich tukuniihka,F,CH,182.10400000000016,108.68099999999978,22.892000000000053,331.19699999999995,1,279.646,7,51.55099999999993,1,331.19699999999995,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,V1,,186.84000000000012,186.84000000000012,UW1,papuufich,imaan papuufich ukuniihkeesh,P,F,186.84000000000012,91.57399999999984,78.09400000000005,373.45,7,264.969,1,108.481,1,335.539,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,C,,91.57399999999984,91.57399999999984,F,papuufich,imaan papuufich ukuniihkeesh,UW1,IH0,186.84000000000012,91.57399999999984,78.09400000000005,373.45,7,264.969,1,108.481,1,382.677,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_16.mat,uufi,33,V2,,78.09400000000005,78.09400000000005,IH0,papuufich,imaan papuufich ukuniihkeesh,F,CH,186.84000000000012,91.57399999999984,78.09400000000005,373.45,7,264.969,1,108.481,1,264.969,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,V1,,190.29299999999992,190.29299999999992,UW1,papuufich,imaan papuufich nikuniihkeesh,P,F,190.29299999999992,109.37400000000022,42.80699999999979,1557.6029999999996,1,317.057,18,1240.5459999999996,1,343.667,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,C,,109.37400000000022,109.37400000000022,F,papuufich,imaan papuufich nikuniihkeesh,UW1,IH0,190.29299999999992,109.37400000000022,42.80699999999979,1557.6029999999996,1,317.057,18,1240.5459999999996,1,264.769,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,uufi,34,V2,,42.80699999999979,42.80699999999979,IH0,papuufich,imaan papuufich nikuniihkeesh,F,CH,190.29299999999992,109.37400000000022,42.80699999999979,1557.6029999999996,1,317.057,18,1240.5459999999996,1,1557.6029999999996,uu,f,i,u,i
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,V1,,41.625999999999976,41.625999999999976,IH0,nikuniihkeesh,imaan papuufich nikuniihkeesh,N,K,41.625999999999976,121.16800000000013,55.51900000000001,400.166,16,308.344,1,91.822,1,361.847,i,k,u,i,u
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,C,,121.16800000000013,121.16800000000013,K,nikuniihkeesh,imaan papuufich nikuniihkeesh,IH0,UH0,41.625999999999976,121.16800000000013,55.51900000000001,400.166,16,308.344,1,91.822,1,340.571,i,k,u,i,u
karuk-2010-07-23-ag-vs-1_17.mat,iku,35,V2,,55.51900000000001,55.51900000000001,UH0,nikuniihkeesh,imaan papuufich nikuniihkeesh,K,N,41.625999999999976,121.16800000000013,55.51900000000001,400.166,16,308.344,1,91.822,1,308.344,i,k,u,i,u
karuk-2010-07-23-ag-vs-3_05.mat,iku,36,V1,V1 absent,0.0,30.0,IH0,ikupaveenatih,faat ikupaveenatih,sp,K,0.0,66.98000000000002,49.87999999999989,453.492,7,279.726,20,173.76600000000002,1,561.4780000000002,i,k,u,i,u
karuk-2010-07-23-ag-vs-3_05.mat,iku,36,C,V1 absent,66.98000000000002,66.98000000000002,K,ikupaveenatih,faat ikupaveenatih,IH0,UH0,0.0,66.98000000000002,49.87999999999989,453.492,7,279.726,20,173.76600000000002,1,431.594,i,k,u,i,u
karuk-2010-07-23-ag-vs-3_05.mat,iku,36,V2,V1 absent,49.87999999999989,49.87999999999989,UH0,ikupaveenatih,faat ikupaveenatih,K,P,0.0,66.98000000000002,49.87999999999989,453.492,7,279.726,20,173.76600000000002,1,324.4770000000001,i,k,u,i,u
