Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
karuk-2010-07-23-ag-vs-4_38.mat	"P"	3930.000	3970.000	58.604	58.604	58.604	58.348	58.562	58.595	57.972	58.526	60.058	60.058	60.058	983.136	926.136	782.771	754.514	860.311	1067.052	1072.270	1080.527	1116.744	1152.459	1027.777	2320.384	2296.023	2196.952	2330.576	2372.335	2328.387	2278.069	2257.404	2339.636	2399.820	2390.067	3183.554	3120.695	3159.231	3135.362	3118.992	3185.769	3233.780	3207.663	3187.761	3270.743	3227.818	
karuk-2010-07-23-ag-vs-4_38.mat	"AH0"	3970.000	4030.000	79.924	79.924	79.924	59.429	59.347	59.207	58.888	58.467	57.793	104.820	169.952	386.744	272.971	333.038	389.159	410.268	373.014	359.093	316.326	278.337	453.536	652.724	1274.022	1296.866	996.053	1045.812	1038.726	997.702	1009.397	997.197	940.665	1814.001	2362.236	2883.048	2944.865	2916.387	2526.609	2493.115	2655.041	2756.317	2796.843	2732.832	3105.585	3750.188	
karuk-2010-07-23-ag-vs-4_38.mat	"P"	4030.000	4166.318	161.753	166.620	158.222	155.951	155.951	155.951	155.951	155.951	155.951	155.951	155.951	787.368	413.835	513.857	421.379	515.079	730.192	1164.173	1104.850	971.082	1004.628	1032.152	1946.221	1997.862	1744.403	1433.331	1199.435	1838.971	2310.773	2363.954	2318.806	2169.127	2027.484	3267.149	3379.641	3259.492	3085.504	2719.584	3119.699	3631.660	3444.265	3441.450	3371.375	3188.477	
karuk-2010-07-23-ag-vs-4_38.mat	"UH0"	4166.318	4192.460	177.774	177.774	183.417	181.743	181.654	182.153	179.044	174.672	174.181	172.962	171.128	743.921	1062.725	1093.421	1094.995	1100.205	758.619	107.591	146.283	131.009	662.613	1171.674	1939.787	2441.864	2521.595	2503.179	2443.307	1963.073	1147.230	1184.986	1212.875	1717.574	2118.394	3212.091	3704.773	3782.985	3806.958	3822.461	3334.281	2314.343	2279.329	2247.222	2949.062	3717.463	
karuk-2010-07-23-ag-vs-4_38.mat	"F"	4192.460	4281.768	152.921	168.819	163.860	155.791	150.490	149.002	147.956	144.798	143.324	147.725	156.127	1142.157	1012.882	1139.843	1140.462	1089.094	1160.285	1198.320	1204.530	1208.928	1226.407	1072.753	2036.568	1894.390	1899.087	1912.028	2086.433	2036.055	2239.104	2224.184	2029.475	2090.848	1990.526	2860.660	3219.016	3093.413	2699.106	2758.213	2755.083	3010.383	2722.860	2632.086	2615.726	3118.776	
karuk-2010-07-23-ag-vs-4_38.mat	"IH0"	4281.768	4411.608	130.569	168.722	180.324	180.808	61.506	41.743	82.095	146.003	140.082	139.623	145.353	316.604	216.639	315.527	365.001	378.786	362.259	329.530	303.328	286.823	293.932	318.152	1517.738	1295.194	1283.964	1421.477	1456.715	1562.097	1600.596	1410.537	1669.693	1699.994	1769.868	2477.043	2211.520	2258.402	2080.353	2153.468	2226.955	2443.398	2814.441	2652.751	2985.046	2960.533	
karuk-2010-07-23-ag-vs-4_38.mat	"CH"	4411.608	4480.000	144.374	144.374	144.374	144.374	144.374	144.374	144.374	144.374	144.374	144.374	144.374	742.758	325.842	335.296	316.806	329.337	336.309	441.961	501.887	1011.621	1673.822	1999.542	2177.968	1930.197	1875.610	1781.081	1587.889	1804.418	2235.224	2108.354	2462.830	2968.015	2963.596	3244.652	2859.647	2707.509	2678.652	2871.726	3055.261	3446.213	2991.459	3535.592	4108.551	4137.135	
karuk-2010-07-23-ag-vs-4_38.mat	"T"	4480.000	4540.000	218.199	218.199	218.199	218.199	218.199	218.199	218.199	218.199	218.199	218.199	218.199	1231.440	1241.232	762.230	1901.661	1389.224	1313.758	1556.354	1522.248	1567.811	735.276	334.034	2253.690	2527.442	2303.286	2436.754	2057.099	2155.510	2574.444	2519.300	2513.981	2167.414	1385.454	3435.622	3529.539	3022.764	4136.852	3408.273	3105.132	3745.706	3949.444	3976.934	3162.101	2322.179	
karuk-2010-07-23-ag-vs-4_38.mat	"IY1"	4540.000	4700.000	207.081	213.839	207.652	201.142	201.142	201.142	201.142	201.142	201.142	210.039	202.627	345.731	307.968	379.532	329.672	376.564	367.833	360.325	394.076	359.884	290.734	294.152	1955.915	1918.231	1935.961	1984.194	2036.825	1993.077	1739.863	1912.529	1982.526	2215.295	1864.085	2669.020	3615.452	2986.421	2311.017	2348.157	3137.722	2438.720	2404.765	2450.813	2477.757	2496.566	
karuk-2010-07-23-ag-vs-4_38.mat	"SH"	4700.000	4860.000	179.027	184.220	168.471	168.471	168.471	168.471	168.471	168.471	168.471	168.471	168.471	1472.217	282.139	1562.910	1640.686	1781.428	1814.023	1781.730	1907.554	1644.675	1295.099	1049.344	2535.325	2048.574	2799.559	2338.127	2548.789	2546.522	2779.543	2731.394	2585.372	2575.757	2441.463	3466.861	2798.283	4023.961	3356.985	3654.492	3629.569	3345.261	3357.849	3492.764	3698.826	3408.113	
karuk-2010-07-23-ag-vs-4_38.mat	"ufi"	4166.318	4411.608	143.446	178.133	164.540	150.393	145.042	155.526	178.447	95.376	73.999	142.021	142.597	665.136	731.724	1101.862	1121.375	1209.954	889.451	309.181	370.696	337.337	294.095	307.025	1754.105	1938.537	1898.127	2040.258	2180.442	1834.621	1305.047	1474.433	1578.459	1552.042	1736.677	2694.363	3189.049	3070.169	2738.695	2756.366	2699.410	2217.387	2143.136	2412.499	2726.907	2975.787	
karuk-2010-07-23-ag-vs-4_38.mat	"UH0"	4166.318	4192.460	177.774	177.774	183.417	181.743	181.654	182.153	179.044	174.672	174.181	172.962	171.128	743.921	1062.725	1093.421	1094.995	1100.205	758.619	107.591	146.283	131.009	662.613	1171.674	1939.787	2441.864	2521.595	2503.179	2443.307	1963.073	1147.230	1184.986	1212.875	1717.574	2118.394	3212.091	3704.773	3782.985	3806.958	3822.461	3334.281	2314.343	2279.329	2247.222	2949.062	3717.463	
karuk-2010-07-23-ag-vs-4_38.mat	"F"	4192.460	4281.768	152.921	168.819	163.860	155.791	150.490	149.002	147.956	144.798	143.324	147.725	156.127	1142.157	1012.882	1139.843	1140.462	1089.094	1160.285	1198.320	1204.530	1208.928	1226.407	1072.753	2036.568	1894.390	1899.087	1912.028	2086.433	2036.055	2239.104	2224.184	2029.475	2090.848	1990.526	2860.660	3219.016	3093.413	2699.106	2758.213	2755.083	3010.383	2722.860	2632.086	2615.726	3118.776	
karuk-2010-07-23-ag-vs-4_38.mat	"IH0"	4281.768	4411.608	130.569	168.722	180.324	180.808	61.506	41.743	82.095	146.003	140.082	139.623	145.353	316.604	216.639	315.527	365.001	378.786	362.259	329.530	303.328	286.823	293.932	318.152	1517.738	1295.194	1283.964	1421.477	1456.715	1562.097	1600.596	1410.537	1669.693	1699.994	1769.868	2477.043	2211.520	2258.402	2080.353	2153.468	2226.955	2443.398	2814.441	2652.751	2985.046	2960.533	
karuk-2010-07-23-ag-vs-4_39.mat	"puuhara"	650.000	1150.000	166.783	166.783	197.906	178.275	172.876	172.893	168.528	155.647	149.120	156.048	159.991	550.914	1076.418	470.973	363.570	345.936	437.219	538.725	605.567	574.751	495.584	604.585	1298.946	2455.664	1168.078	838.667	832.559	932.082	1125.759	1283.250	1303.534	1186.695	1865.679	2671.117	3506.414	2772.871	2475.292	2603.624	2483.575	2412.382	2381.037	2444.993	2366.533	3259.589	
karuk-2010-07-23-ag-vs-4_39.mat	"papufichqiish"	1221.518	2160.000	152.846	152.846	181.043	176.947	167.849	193.306	110.919	147.852	147.852	147.852	58.504	910.170	899.127	1143.999	365.739	352.984	556.838	354.983	1229.455	1071.218	1675.419	1439.839	2151.431	2139.410	2109.053	1174.134	1752.793	2036.183	1931.449	2576.465	2538.061	2797.613	2457.713	3208.605	3209.109	3117.740	2394.984	2887.410	2853.332	2489.774	3614.780	3617.754	4218.332	3682.547	
karuk-2010-07-23-ag-vs-4_39.mat	"pukinimnisheeshara"	2880.000	4210.000	148.877	148.877	173.617	162.140	159.320	163.163	46.961	74.747	125.481	125.481	162.085	755.591	1189.689	720.600	362.741	329.792	750.049	1514.046	402.612	1019.412	715.209	543.063	1919.289	2280.491	1861.387	1483.885	1368.950	2162.211	2519.375	1861.467	2287.099	1730.724	1629.329	2954.895	3331.064	2847.471	2524.120	2706.878	3075.268	3387.063	2880.717	3251.019	2799.508	2736.132	
karuk-2010-07-23-ag-vs-4_39.mat	"sil"	0.000	650.000	0	0	0	0	0	0	0	0	0	0	0	1002.900	991.411	1048.342	1200.415	1128.593	997.866	868.948	802.929	962.078	973.433	1042.961	2194.730	2122.794	2360.318	2402.042	2311.585	2225.209	2137.266	1923.363	2086.805	2188.390	2168.487	3349.607	3432.860	3473.712	3690.859	3268.816	3349.587	3346.906	3002.686	3228.116	3389.085	3358.863	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	650.000	710.000	0	0	0	0	0	0	0	0	0	0	0	1042.047	1147.695	1059.803	1074.307	1127.227	1060.876	1012.704	947.459	1094.501	1271.065	684.356	2388.671	2426.871	2460.821	2568.005	2638.773	2353.807	2340.915	2435.961	2433.967	2401.262	1881.154	3391.561	3582.944	3234.303	3129.850	3782.686	3335.638	3503.643	3711.707	3697.727	3190.609	2779.867	
karuk-2010-07-23-ag-vs-4_39.mat	"UW1"	710.000	840.000	182.124	224.776	199.522	185.799	178.803	176.770	178.884	178.800	176.293	173.469	170.968	353.516	312.938	360.975	375.216	360.271	360.279	377.279	356.014	345.485	344.176	344.444	867.669	1167.771	807.385	820.656	813.557	808.641	887.212	844.015	827.817	835.894	837.703	2603.119	2710.539	2939.521	2599.715	2593.081	2502.868	2352.608	2461.490	2594.018	2589.065	2670.951	
karuk-2010-07-23-ag-vs-4_39.mat	"HH"	840.000	870.000	170.176	169.719	169.562	169.479	169.460	169.624	169.827	170.229	170.646	171.264	171.713	369.477	347.946	349.524	351.823	354.934	358.915	364.529	371.695	380.553	393.476	415.620	855.860	826.572	826.719	830.934	837.811	845.105	854.708	869.361	885.553	892.093	889.182	2424.153	2613.907	2517.504	2520.235	2521.493	2479.548	2407.859	2335.118	2291.684	2265.704	2269.601	
karuk-2010-07-23-ag-vs-4_39.mat	"AH0"	870.000	900.000	174.516	172.221	173.121	173.825	174.561	175.205	175.643	175.577	175.548	175.216	174.697	476.499	440.366	457.818	469.725	476.784	479.558	482.386	488.200	491.309	491.104	492.369	973.403	890.149	897.664	915.024	945.364	975.306	1000.025	1020.355	1031.140	1033.221	1030.708	2560.247	2380.369	2561.301	2613.908	2524.419	2421.064	2567.101	2763.391	2753.198	2707.635	2410.042	
karuk-2010-07-23-ag-vs-4_39.mat	"R"	900.000	930.000	171.505	174.064	173.435	173.013	172.555	172.005	171.411	170.744	170.046	169.270	168.511	507.808	495.062	498.104	501.016	503.668	505.979	508.207	511.192	514.496	517.332	522.402	1077.248	1027.301	1026.394	1028.395	1039.140	1062.976	1089.071	1108.112	1122.085	1130.622	1136.342	2344.651	2195.739	2251.502	2377.576	2442.580	2416.651	2326.406	2318.379	2386.628	2375.566	2369.963	
karuk-2010-07-23-ag-vs-4_39.mat	"AH0"	930.000	1150.000	156.031	163.713	157.380	154.155	151.894	148.170	146.912	152.844	166.952	163.120	154.946	571.238	586.330	607.963	603.727	588.999	566.518	552.528	460.790	535.950	649.162	566.860	1388.890	1202.095	1260.210	1304.588	1307.267	1301.870	1267.721	985.384	1564.822	2010.529	1693.136	2604.329	2508.375	2404.701	2352.438	2405.513	2492.573	2374.637	2185.824	2868.210	3434.794	3039.064	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	1221.518	1256.972	0	0	0	0	0	0	0	0	0	0	0	994.945	936.774	921.334	860.423	860.059	988.296	1111.801	1130.525	1065.169	1015.051	1048.261	2178.061	1932.764	2132.242	2115.231	2153.765	2250.056	2429.357	2490.329	2242.154	2078.137	2027.663	3134.949	3122.725	3111.932	3066.945	3165.983	3304.557	3336.388	3089.795	3029.986	3071.999	3061.044	
karuk-2010-07-23-ag-vs-4_39.mat	"AH0"	1256.972	1270.267	0	0	0	0	0	0	0	0	0	0	0	1032.780	1071.118	1059.025	1039.010	1023.368	1000.534	981.438	977.000	1002.390	1056.543	1096.377	2064.688	2040.622	2059.594	2066.166	2060.813	2048.714	2041.053	2044.200	2065.846	2098.123	2122.720	3129.824	3042.894	3036.188	3033.274	3034.319	3041.620	3056.659	3077.838	3159.667	3319.966	3480.825	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	1270.267	1279.574	0	0	0	0	0	0	0	0	0	0	0	1088.277	1126.076	1147.172	1159.447	1155.780	1131.884	1094.744	1057.153	1028.482	1011.130	1002.410	2506.939	2153.802	2208.536	2314.604	2466.021	2595.142	2662.400	2688.542	2695.404	2693.771	2688.133	3726.525	3625.753	3707.030	3735.708	3748.435	3755.129	3757.195	3756.231	3753.613	3750.248	3747.052	
karuk-2010-07-23-ag-vs-4_39.mat	"UH0"	1279.574	1293.575	0	0	0	0	0	0	0	0	0	0	0	791.627	997.864	993.433	980.899	962.836	942.304	922.542	907.360	635.282	468.043	429.081	2187.587	2679.740	2668.353	2641.521	2601.689	2551.021	2511.988	2498.830	1674.066	1383.743	1450.293	3229.941	3746.066	3752.408	3697.283	3395.581	3313.632	3624.573	3773.065	2903.777	2479.486	2469.246	
karuk-2010-07-23-ag-vs-4_39.mat	"F"	1293.575	1398.713	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	1079.705	764.262	533.807	1074.859	1244.504	1149.915	1004.622	1125.961	1211.662	1225.634	1429.389	2094.173	1951.974	1861.915	2148.608	2030.456	1894.760	1914.365	2089.016	2182.212	2325.307	2507.343	3119.433	3125.074	3116.054	3157.200	3192.083	3014.044	2764.763	2906.538	3233.312	3141.576	3446.999	
karuk-2010-07-23-ag-vs-4_39.mat	"IH0"	1398.713	1531.888	176.160	183.229	188.552	180.217	175.211	173.720	172.845	171.964	172.572	172.931	170.681	395.350	728.570	417.829	351.792	353.495	359.560	365.873	371.265	366.238	354.249	262.977	1345.839	1769.979	1162.042	878.500	908.138	1008.022	1210.333	1467.799	1631.690	1695.246	1690.617	2499.591	3108.323	2709.799	2587.262	2484.296	2279.597	2154.364	2192.605	2232.046	2503.503	2712.811	
karuk-2010-07-23-ag-vs-4_39.mat	"CH"	1531.888	1910.000	141.965	161.130	161.130	161.130	195.075	161.105	74.568	123.650	147.555	145.559	145.559	729.461	354.912	391.348	876.474	328.896	350.815	343.124	373.515	770.225	1881.009	1622.384	2163.398	1667.023	1971.809	2168.247	1920.968	1946.180	1913.540	1955.613	2360.768	2912.837	2821.351	3079.152	2994.192	3061.353	3236.458	2508.464	2402.257	2439.749	2748.558	3394.786	3964.759	4053.340	
karuk-2010-07-23-ag-vs-4_39.mat	"T"	1910.000	1960.000	0	0	0	0	0	0	0	0	0	0	0	665.106	1856.691	555.815	363.807	369.995	340.823	300.335	238.562	304.308	553.551	1839.933	2322.896	2870.570	2298.470	2102.531	2255.336	2248.570	2060.817	2014.563	2117.340	2325.942	2895.878	3257.575	4372.969	3208.428	2983.225	2938.911	3004.117	2979.968	3002.151	2936.968	2979.420	4176.065	
karuk-2010-07-23-ag-vs-4_39.mat	"IY1"	1960.000	1990.000	0	0	0	0	0	0	0	0	0	0	0	1342.900	1538.046	1417.999	1351.749	1307.948	1297.846	1239.975	1150.378	1048.567	752.101	1889.237	2723.916	2838.666	2762.044	2741.269	2749.977	2777.840	2770.625	2678.367	2541.308	2488.478	2799.066	3966.867	4101.997	4028.138	4021.601	4145.243	4298.171	4194.560	3705.165	3489.846	3299.371	4144.826	
karuk-2010-07-23-ag-vs-4_39.mat	"SH"	1990.000	2160.000	58.504	58.504	58.504	58.504	58.504	58.504	58.504	58.504	58.504	58.504	58.504	1590.277	1927.159	1612.558	1743.964	1856.506	1669.717	1571.299	1598.095	1211.251	1575.686	1168.542	2621.505	2929.288	2895.147	2774.494	2740.058	2716.782	2653.059	2587.947	2233.286	2546.081	2174.203	3958.896	4498.730	4439.250	4306.723	4110.834	3978.729	3882.390	3703.769	3343.916	3937.825	3429.956	
karuk-2010-07-23-ag-vs-4_39.mat	"P"	2880.000	2970.000	0	0	0	0	0	0	0	0	0	0	0	1179.951	1358.660	1080.832	1150.611	1062.905	1115.823	1031.245	1193.268	1352.664	1373.341	1120.881	2215.419	2613.242	2104.176	2123.164	2501.826	2315.452	1998.305	1969.509	2017.442	2406.518	2151.177	3329.333	3963.783	3568.877	3279.885	3369.656	3050.895	2900.967	3115.167	3295.813	3283.519	3471.339	
karuk-2010-07-23-ag-vs-4_39.mat	"UH0"	2970.000	3000.000	0	0	0	0	0	0	0	0	0	0	0	1225.201	1042.975	1042.313	1050.933	1067.901	1103.701	1137.962	1248.416	1520.669	1610.191	1451.182	2449.779	2173.438	2296.796	2615.419	2804.944	2635.109	2078.034	2026.972	2584.926	2790.208	2548.358	3426.404	3595.153	3527.181	3186.017	3090.868	2965.565	3220.043	3421.402	3630.231	3860.724	3736.922	
karuk-2010-07-23-ag-vs-4_39.mat	"K"	3000.000	3070.000	204.587	204.587	204.587	204.587	204.587	204.587	204.587	204.587	204.587	204.587	204.587	1189.638	1104.322	1189.168	1070.194	1396.964	1446.766	1385.379	1352.208	1350.246	1356.531	395.697	2325.242	2073.123	2471.397	1932.112	2453.911	2604.137	2634.731	2706.978	2475.503	2227.579	1714.506	3462.856	3019.696	3214.735	2925.962	3813.892	3955.627	3461.120	3700.601	3917.210	3880.370	2773.456	
karuk-2010-07-23-ag-vs-4_39.mat	"IH0"	3070.000	3120.000	181.505	208.135	196.802	188.874	184.208	178.529	174.904	173.272	171.633	169.457	167.974	373.948	270.492	305.909	351.566	372.328	379.271	394.051	417.957	421.611	422.795	411.654	1600.047	1575.353	1545.204	1557.197	1530.592	1594.520	1666.340	1680.334	1668.089	1637.175	1556.382	2294.936	2257.089	2033.986	2021.866	2116.238	2254.884	2406.136	2428.946	2437.902	2465.785	2495.990	
karuk-2010-07-23-ag-vs-4_39.mat	"N"	3120.000	3200.000	159.749	164.768	155.796	151.828	156.114	159.018	160.510	160.801	161.301	162.503	164.094	327.841	342.978	288.578	306.916	320.296	320.786	322.664	326.050	328.204	333.324	379.990	1184.009	1349.316	1463.705	1198.637	941.194	958.918	1013.302	957.264	911.299	1302.510	1705.838	2404.500	2497.306	2371.438	2282.200	2347.904	2369.065	2412.871	2375.502	2366.896	2408.492	2596.177	
karuk-2010-07-23-ag-vs-4_39.mat	"IH0"	3200.000	3270.000	163.155	163.287	162.582	162.239	162.254	162.844	163.387	163.755	163.990	163.896	163.324	386.283	396.230	398.242	399.663	395.576	397.013	391.037	384.172	370.478	369.718	361.433	1760.895	1770.334	1792.544	1801.364	1800.214	1798.966	1793.439	1766.209	1704.385	1678.254	1705.612	2592.785	2599.894	2612.338	2654.111	2678.184	2627.096	2546.520	2523.664	2496.312	2553.445	2632.138	
karuk-2010-07-23-ag-vs-4_39.mat	"M"	3270.000	3310.000	161.146	162.642	162.209	161.651	161.190	160.961	160.876	160.774	160.614	160.293	160.128	340.830	363.893	352.875	342.703	341.464	341.514	336.007	331.233	329.967	332.867	333.866	1576.186	1669.877	1490.400	1366.761	1384.992	1488.654	1534.565	1601.473	1700.741	1742.208	1742.421	2748.428	2657.391	2667.120	2656.320	2687.173	2798.655	2819.789	2787.452	2796.071	2817.017	2803.770	
karuk-2010-07-23-ag-vs-4_39.mat	"N"	3310.000	3420.000	158.932	159.713	159.338	159.395	159.044	158.832	158.691	158.272	158.153	158.439	159.354	328.326	324.126	310.171	307.853	325.188	355.095	330.883	328.214	331.928	326.120	333.929	1335.852	1801.975	1607.252	569.870	695.569	1766.324	1207.989	1631.419	1737.312	792.325	1404.616	2649.672	2728.923	2525.953	2476.226	2577.757	3632.476	2589.758	2529.264	2845.519	2412.407	2179.978	
karuk-2010-07-23-ag-vs-4_39.mat	"IH0"	3420.000	3490.000	166.295	160.917	161.849	163.315	164.407	166.722	168.834	169.924	170.172	169.480	167.683	418.469	351.094	363.558	388.549	414.927	433.092	462.260	475.363	477.876	460.653	368.736	1847.722	1678.909	1700.506	1788.230	1848.829	1869.164	1865.174	1859.545	1895.968	1934.789	2029.914	2675.342	2519.414	2587.457	2628.297	2654.703	2628.053	2643.854	2632.996	2669.311	2760.429	3009.088	
karuk-2010-07-23-ag-vs-4_39.mat	"SH"	3490.000	3690.000	122.351	160.551	152.765	152.765	152.765	152.765	152.765	152.765	152.765	152.765	47.487	1369.891	995.369	1532.428	1288.478	1315.675	1823.312	1891.386	1559.772	1827.851	1312.795	347.845	2520.348	2470.819	2949.733	2620.325	2507.715	2558.965	2615.665	2386.170	2751.605	2380.526	2028.393	3467.049	3592.679	4016.415	3683.405	3551.704	3355.647	3460.784	3207.920	3346.872	3370.377	3176.661	
karuk-2010-07-23-ag-vs-4_39.mat	"EY1"	3690.000	3850.000	92.815	47.658	47.658	59.901	60.169	46.715	84.767	124.173	122.743	124.517	129.156	398.062	373.426	396.192	406.567	423.325	424.141	410.588	413.138	400.114	376.855	359.687	1882.216	1918.866	1796.742	1885.287	1825.222	1852.089	1853.909	1816.365	1837.971	1922.126	2092.270	2875.430	3101.756	2685.208	2857.579	2467.156	2565.369	2750.440	3450.144	2886.219	2657.588	3252.355	
karuk-2010-07-23-ag-vs-4_39.mat	"SH"	3850.000	3980.000	0	0	0	0	0	0	0	0	0	0	0	1243.363	656.655	718.444	1115.982	1737.418	1443.796	1351.872	1766.296	1677.282	1428.303	507.482	2356.916	2139.973	2380.383	2298.983	2310.366	2655.871	2396.352	2584.404	2612.047	2387.757	1793.201	3331.643	3294.092	3311.856	3252.586	3304.440	3750.388	3253.380	3377.644	3496.228	3330.029	2895.092	
karuk-2010-07-23-ag-vs-4_39.mat	"AH0"	3980.000	4020.000	0	0	0	0	0	0	0	0	0	0	0	493.449	401.287	432.447	460.994	497.626	519.018	521.731	505.391	518.924	535.364	548.043	1533.143	1623.670	1581.031	1524.309	1467.654	1450.477	1517.281	1543.705	1537.138	1530.191	1542.197	2603.817	2704.707	2700.011	2752.462	2389.468	2473.715	2771.789	2793.096	2593.906	2531.701	2351.460	
karuk-2010-07-23-ag-vs-4_39.mat	"R"	4020.000	4050.000	0	0	0	0	0	0	0	0	0	0	0	574.823	564.329	574.347	579.182	576.480	565.886	567.173	577.075	582.563	582.483	580.317	1563.472	1561.153	1568.687	1575.587	1580.597	1569.081	1554.639	1543.304	1541.893	1565.973	1573.550	2811.613	2565.532	3242.516	3205.013	3127.020	3074.590	3046.146	3043.928	2791.519	2202.832	2080.907	
karuk-2010-07-23-ag-vs-4_39.mat	"AH0"	4050.000	4210.000	162.085	162.085	162.085	162.085	162.085	71.201	70.950	70.728	70.369	282.240	286.563	552.269	598.231	591.047	585.079	561.295	522.328	425.175	449.439	598.505	629.283	563.009	1615.941	1562.904	1518.822	1473.937	1401.952	1427.836	1484.161	1493.937	1915.600	2138.446	1749.704	2693.210	2441.493	2429.913	2292.770	2431.942	2941.018	2970.350	3028.329	2785.951	2918.101	2710.570	
karuk-2010-07-23-ag-vs-4_39.mat	"ufi"	1279.574	1531.888	176.458	176.458	176.458	176.458	176.458	180.267	186.723	176.040	173.091	172.338	171.729	701.275	793.788	909.900	1107.928	1153.823	1271.341	356.422	351.926	364.287	367.380	305.077	1704.718	2110.969	2036.094	1917.802	2118.188	2348.993	1129.671	908.880	1157.264	1571.733	1693.525	2798.097	3221.953	3166.121	2962.788	3063.034	3322.806	2679.437	2511.433	2188.421	2219.494	2625.646	
karuk-2010-07-23-ag-vs-4_39.mat	"UH0"	1279.574	1293.575	0	0	0	0	0	0	0	0	0	0	0	791.627	997.864	993.433	980.899	962.836	942.304	922.542	907.360	635.282	468.043	429.081	2187.587	2679.740	2668.353	2641.521	2601.689	2551.021	2511.988	2498.830	1674.066	1383.743	1450.293	3229.941	3746.066	3752.408	3697.283	3395.581	3313.632	3624.573	3773.065	2903.777	2479.486	2469.246	
karuk-2010-07-23-ag-vs-4_39.mat	"F"	1293.575	1398.713	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	180.421	1079.705	764.262	533.807	1074.859	1244.504	1149.915	1004.622	1125.961	1211.662	1225.634	1429.389	2094.173	1951.974	1861.915	2148.608	2030.456	1894.760	1914.365	2089.016	2182.212	2325.307	2507.343	3119.433	3125.074	3116.054	3157.200	3192.083	3014.044	2764.763	2906.538	3233.312	3141.576	3446.999	
karuk-2010-07-23-ag-vs-4_39.mat	"IH0"	1398.713	1531.888	176.160	183.229	188.552	180.217	175.211	173.720	172.845	171.964	172.572	172.931	170.681	395.350	728.570	417.829	351.792	353.495	359.560	365.873	371.265	366.238	354.249	262.977	1345.839	1769.979	1162.042	878.500	908.138	1008.022	1210.333	1467.799	1631.690	1695.246	1690.617	2499.591	3108.323	2709.799	2587.262	2484.296	2279.597	2154.364	2192.605	2232.046	2503.503	2712.811	
karuk-2010-07-23-ag-vs-4_40.mat	"papufichqiish"	250.000	1020.000	211.109	220.959	189.186	181.773	196.815	197.586	215.913	351.207	170.299	152.868	152.868	516.483	760.742	453.207	502.330	847.418	328.591	368.440	558.943	383.393	362.965	585.562	1771.149	1751.985	982.861	1393.338	1740.303	1528.861	1850.155	2046.262	1908.428	2018.127	2475.841	2861.312	2979.892	2217.035	2789.019	2751.144	2536.096	3060.406	3164.876	2622.183	2974.072	3502.218	
karuk-2010-07-23-ag-vs-4_40.mat	"um"	1020.000	1180.000	97.122	104.013	103.710	101.363	98.070	98.738	96.516	94.483	94.388	93.743	92.656	342.677	461.118	421.200	414.598	302.234	284.101	312.230	330.030	311.494	289.808	294.891	1092.615	1943.582	1552.463	1341.590	976.371	971.932	879.327	831.582	859.329	776.774	757.744	2598.112	2882.766	2684.901	2624.997	2591.032	2619.703	2668.301	2617.768	2460.489	2451.253	2362.830	
karuk-2010-07-23-ag-vs-4_40.mat	"ivishtaantih"	1180.000	1840.000	97.331	84.590	99.812	173.571	173.571	173.571	173.571	57.801	56.632	56.632	99.902	765.878	403.139	405.430	1632.768	1301.505	1188.064	716.006	641.546	741.736	407.699	223.668	1733.820	1047.592	1732.924	2642.271	2396.453	2405.545	1703.506	1395.223	1502.194	1195.843	1326.646	3021.842	2706.003	2584.859	3472.112	3262.011	3419.359	3213.953	2925.750	3013.825	2800.545	2826.864	
karuk-2010-07-23-ag-vs-4_40.mat	"sil"	0.000	250.000	0	0	0	0	0	0	0	0	0	0	0	990.043	1020.787	923.832	915.773	825.246	1028.817	1061.345	1126.565	1051.245	1072.979	903.611	1990.858	1858.710	1808.923	1903.419	1670.289	1958.596	2003.931	2029.503	2249.730	2259.153	2043.940	3353.016	3379.266	3225.350	3276.298	3314.657	3328.529	3382.397	3408.975	3291.221	3736.869	3229.225	
karuk-2010-07-23-ag-vs-4_40.mat	"P"	250.000	320.000	224.901	224.901	224.901	224.901	224.901	224.901	224.901	224.967	231.963	225.297	218.083	784.031	1162.884	1130.335	1066.960	979.063	1095.743	859.906	326.767	340.195	385.537	460.910	1820.837	2460.862	2480.673	2451.086	2389.306	2406.249	2094.657	1023.597	940.784	961.628	954.086	3074.354	3286.121	3173.478	3730.688	3712.422	3910.949	3120.269	2487.056	2494.480	2471.221	2326.779	
